keying,mode,family_semantics,severity,threshold_fraction,raw_gap,width_matched_gap,joint_width_family_matched_gap,width_gap_reduction_from_raw,joint_gap_reduction_from_raw,width_status,joint_status,interpretation
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.75,0.5,-0.1905214613770814,0.00441557107959301,0.00441557107959301,0.97682376018073,0.97682376018073,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.75,0.75,-0.13226205191594562,-0.0010752796229486778,-0.0010752796229486778,0.9918700821031263,0.9918700821031263,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,at_least_k,0.25,0.25,-0.13102119460500963,-0.0026201483178103107,-0.0026201483178103107,0.9800021032802418,0.9800021032802418,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,at_least_k,0.25,0.5,-0.09083256150322899,-0.06299324752911958,-0.06299324752911958,0.30649046457992657,0.30649046457992657,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
shuffled_overlap_control,orientation_degradation,at_least_k,0.25,0.75,-0.09457364341085271,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.5,0.25,-0.2565468912531708,0.042962339575005275,0.042962339575005275,0.8325361131247998,0.8325361131247998,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,at_least_k,0.5,0.5,-0.14566476563892353,0.0632650544601472,0.0632650544601472,0.5656804568857113,0.5656804568857113,matched_strata_available,matched_strata_available,shuffled_gap_largely_shrinks_under_joint_matching
shuffled_overlap_control,orientation_degradation,at_least_k,0.5,0.75,-0.14701378254211334,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.75,0.25,-0.30102881569048057,0.009490978001153493,0.009490978001153493,0.9684715299451194,0.9684715299451194,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,at_least_k,0.75,0.5,-0.2218837172383033,0.0037661682028782765,0.0037661682028782765,0.9830263876513597,0.9830263876513597,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,at_least_k,0.75,0.75,-0.18855646039732352,0.8107692307692308,0.8107692307692308,-3.2998751093480925,-3.2998751093480925,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.25,0.25,-0.09951091829115627,0.0004585339119036233,0.0004585339119036233,0.9953921246052417,0.9953921246052417,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.25,0.5,-0.08619143370529936,0.013574578494634067,0.013574578494634067,0.8425066400328429,0.8425066400328429,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.25,0.75,-0.07644110275689223,-0.000661174940385866,-0.000661174940385866,0.991350531107739,0.991350531107739,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.5,0.25,-0.15799774340587452,0.05622109451517709,0.05622109451517709,0.6441652057602316,0.6441652057602316,matched_strata_available,matched_strata_available,shuffled_gap_largely_shrinks_under_joint_matching
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.5,0.5,-0.16847227334260778,0.00931442446276129,0.00931442446276129,0.9447124189757959,0.9447124189757959,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.5,0.75,-0.12313432835820895,0.0,0.0,1.0,1.0,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.75,0.25,-0.21012223071046604,-0.00097985114491939,-0.00097985114491939,0.9953367564126542,0.9953367564126542,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.75,0.5,-0.19891844489915228,0.009756814678688063,0.009756814678688063,0.950950678889358,0.950950678889358,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.75,0.75,-0.15632754342431762,-0.004988913525498891,-0.004988913525498891,0.968086791257523,0.968086791257523,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,selector_stress,at_least_k,0.25,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.25,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.25,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.5,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.5,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.5,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.75,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.75,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,at_least_k,0.75,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.25,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.25,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.25,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.5,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.5,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.5,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.75,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.75,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,selector_stress,augmented_exact_k,0.75,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
