mode,family_semantics,severity,threshold_fraction,support_width,samples,mean_weighted_native_overlap,mean_induced_certificate_correlation,certification_rescue_rate,primary_signal_semantics,guardrail_semantics,anchoring_status,support_overlap,frontier_overlap,orientation_overlap,ledger_overlap,causal_past_overlap,bdg_kernel_overlap,firewall_overlap,concrete_support_overlap_v1_5,concrete_frontier_overlap_v1_5,concrete_orientation_link_overlap_v1_5,concrete_ledger_overlap_v1_5,concrete_causal_past_overlap_v1_5,concrete_bdg_kernel_overlap_v1_5,concrete_firewall_overlap_v1_5,graphs_sampled
ledger_failure,at_least_k,1.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6192592592592593,0.12222222222222223,0.16832673499340167,0.726358024691358,0.6192592592592593,0.75489417989418,0.11111111111111112,5
ledger_failure,at_least_k,1.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7433333333333334,0.2333333333333333,0.20051787718454386,0.8998236331569665,0.7433333333333334,0.8846913580246912,0.37555555555555553,5
ledger_failure,at_least_k,1.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.795978835978836,0.26296296296296295,0.22302192068273938,0.8854497354497355,0.795978835978836,0.8775008016674682,0.28793650793650793,5
ledger_failure,at_least_k,1.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5425925925925925,0.0,0.11619047619047618,0.6493121693121693,0.5425925925925925,0.6488888888888888,0.15,5
ledger_failure,augmented_exact_k,0.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6592592592592592,0.14444444444444443,0.14552028218694885,0.831084656084656,0.6592592592592592,0.7597354497354497,0.3362962962962963,5
ledger_failure,augmented_exact_k,0.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6185185185185185,0.1222222222222222,0.15462962962962962,0.7600529100529101,0.6185185185185185,0.8084656084656086,0.3748148148148148,5
ledger_failure,augmented_exact_k,0.0,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.7125925925925927,0.14444444444444443,0.19291005291005292,0.823562610229277,0.7125925925925927,0.8525485008818341,0.29222222222222227,5
ledger_failure,augmented_exact_k,0.0,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.7240740740740741,0.2777777777777778,0.19182539682539684,0.8137566137566138,0.7240740740740741,0.8952380952380953,0.4477777777777778,5
ledger_failure,augmented_exact_k,0.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6370370370370371,0.05555555555555556,0.17089947089947088,0.7565079365079365,0.6370370370370371,0.7684126984126984,0.24296296296296296,5
ledger_failure,augmented_exact_k,0.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7756613756613756,0.14444444444444443,0.21625103291769956,0.9371693121693122,0.7756613756613756,0.8661199294532628,0.28111111111111114,5
ledger_failure,augmented_exact_k,0.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.6444444444444445,0.1,0.17126984126984127,0.7943915343915344,0.6444444444444445,0.7842857142857143,0.17222222222222222,5
ledger_failure,augmented_exact_k,0.0,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.7562962962962964,0.28888888888888886,0.20267978934645603,0.8505555555555555,0.7562962962962964,0.8381405631405631,0.34656084656084657,5
ledger_failure,augmented_exact_k,0.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6274074074074074,0.0,0.16352413019079687,0.7054320987654321,0.6274074074074074,0.7444973544973544,0.16666666666666666,5
ledger_failure,augmented_exact_k,0.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6978835978835979,0.2777777777777778,0.1856509539842873,0.8061375661375662,0.6978835978835979,0.8453846153846154,0.3013227513227513,5
ledger_failure,augmented_exact_k,0.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8380952380952381,0.3296296296296296,0.2845791245791246,0.8962962962962961,0.8380952380952381,0.9821428571428571,0.16666666666666666,5
ledger_failure,augmented_exact_k,0.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.6814814814814815,0.12222222222222223,0.20310405643738977,0.8107407407407408,0.6814814814814815,0.8005820105820106,0.2148148148148148,5
ledger_failure,augmented_exact_k,0.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6381481481481481,0.06666666666666667,0.17709876543209876,0.7788624338624339,0.6381481481481481,0.7607936507936508,0.16370370370370368,5
ledger_failure,augmented_exact_k,0.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.846031746031746,0.3688888888888889,0.2471075426630982,0.9257495590828924,0.846031746031746,0.9502282902282901,0.3735449735449735,5
ledger_failure,augmented_exact_k,0.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7311111111111112,0.2,0.1868718935385602,0.88505291005291,0.7311111111111112,0.856084656084656,0.32222222222222224,5
ledger_failure,augmented_exact_k,0.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7240740740740741,0.22962962962962963,0.18331569664902997,0.8301587301587302,0.7240740740740741,0.8326848460181793,0.3798412698412698,5
ledger_failure,augmented_exact_k,0.25,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6285185185185185,0.1,0.16285936285936287,0.7406613756613757,0.6285185185185185,0.7745238095238095,0.13333333333333333,5
ledger_failure,augmented_exact_k,0.25,0.25,2,430,0.435563,0.435563,0.134884,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7422222222222222,0.14444444444444443,0.19583774250440916,0.8828042328042327,0.7422222222222222,0.8634744268077601,0.29222222222222227,5
ledger_failure,augmented_exact_k,0.25,0.25,3,476,0.280842,0.280842,0.195378,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.5518518518518518,0.05555555555555556,0.12259259259259259,0.6711111111111111,0.5518518518518518,0.7144444444444444,0.22814814814814816,5
ledger_failure,augmented_exact_k,0.25,0.25,4,440,0.223694,0.223694,0.193182,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.7540740740740741,0.34074074074074073,0.19974357097545503,0.8477777777777777,0.7540740740740741,0.8736059262375052,0.37602212602212604,5
ledger_failure,augmented_exact_k,0.25,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6918518518518518,0.07777777777777777,0.19974186307519642,0.8001851851851851,0.6918518518518518,0.8289241622574955,0.18666666666666668,5
ledger_failure,augmented_exact_k,0.25,0.5,2,430,0.435563,0.435563,0.134884,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6756613756613756,0.19074074074074074,0.18295735129068463,0.7451851851851852,0.6756613756613756,0.8075274725274724,0.2568783068783069,5
ledger_failure,augmented_exact_k,0.25,0.5,3,476,0.565849,0.565849,0.086134,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.6666666666666666,0.11111111111111112,0.17544973544973547,0.8136507936507936,0.6666666666666666,0.8073544973544973,0.29333333333333333,5
ledger_failure,augmented_exact_k,0.25,0.5,4,440,0.420445,0.420445,0.147727,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.7285714285714285,0.3688888888888889,0.18578707300929523,0.8214814814814815,0.7285714285714285,0.8449132349132349,0.38123728123728123,5
ledger_failure,augmented_exact_k,0.25,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7433333333333333,0.18148148148148147,0.19475869809203145,0.869973544973545,0.7433333333333333,0.8293474426807761,0.29666666666666663,5
ledger_failure,augmented_exact_k,0.25,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6599999999999999,0.11111111111111112,0.1592151675485009,0.8127336860670195,0.6599999999999999,0.7860317460317461,0.26296296296296295,5
ledger_failure,augmented_exact_k,0.25,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8455026455026454,0.3222222222222222,0.26362557195890524,0.9533333333333334,0.8455026455026454,0.9191676841676841,0.2568783068783069,5
ledger_failure,augmented_exact_k,0.25,0.75,4,440,0.649869,0.649869,0.075,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.795978835978836,0.26296296296296295,0.22302192068273938,0.8854497354497355,0.795978835978836,0.8775008016674682,0.28793650793650793,5
ledger_failure,augmented_exact_k,0.25,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.725925925925926,0.1222222222222222,0.1907359307359307,0.8636243386243386,0.725925925925926,0.8258201058201058,0.3066666666666667,5
ledger_failure,augmented_exact_k,0.25,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5637037037037037,0.0,0.13026455026455025,0.6365432098765431,0.5637037037037037,0.7028042328042329,0.18333333333333332,5
ledger_failure,augmented_exact_k,0.25,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7497354497354497,0.3181481481481481,0.22853535353535354,0.8736596119929454,0.7497354497354497,0.8867806267806267,0.26666666666666666,5
ledger_failure,augmented_exact_k,0.25,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6222222222222222,0.1,0.15740740740740738,0.7758730158730158,0.6222222222222222,0.7653968253968253,0.16111111111111112,5
ledger_failure,augmented_exact_k,0.5,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.846031746031746,0.42370370370370364,0.23051189551189552,0.9027777777777779,0.846031746031746,0.9534757834757835,0.535978835978836,5
ledger_failure,augmented_exact_k,0.5,0.25,2,430,0.435563,0.435563,0.25814,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7959259259259259,0.34444444444444444,0.22817172660309915,0.9026455026455027,0.7959259259259259,0.9187701187701188,0.3967372134038801,5
ledger_failure,augmented_exact_k,0.5,0.25,3,476,0.280842,0.280842,0.298319,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.6592592592592592,0.1,0.16460317460317458,0.8305820105820105,0.6592592592592592,0.7433333333333334,0.21333333333333332,5
ledger_failure,augmented_exact_k,0.5,0.25,4,440,0.223694,0.223694,0.381818,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.7014814814814814,0.08888888888888888,0.19696007696007695,0.8517460317460317,0.7014814814814814,0.785873015873016,0.23703703703703702,5
ledger_failure,augmented_exact_k,0.5,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7526455026455027,0.1222222222222222,0.2072246272246272,0.887257495590829,0.7526455026455027,0.8550970017636684,0.3066666666666667,5
ledger_failure,augmented_exact_k,0.5,0.5,2,430,0.435563,0.435563,0.25814,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7518518518518519,0.16666666666666666,0.19857142857142857,0.8886243386243386,0.7518518518518519,0.8345651878985212,0.33222222222222225,5
ledger_failure,augmented_exact_k,0.5,0.5,3,476,0.565849,0.565849,0.168067,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.548148148148148,0.06666666666666667,0.12018518518518517,0.6644444444444444,0.548148148148148,0.7331746031746031,0.1748148148148148,5
ledger_failure,augmented_exact_k,0.5,0.5,4,440,0.420445,0.420445,0.295455,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.761957671957672,0.07777777777777777,0.2248234481567815,0.8919135802469136,0.761957671957672,0.8470458553791888,0.18666666666666668,5
ledger_failure,augmented_exact_k,0.5,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5703703703703703,0.11111111111111112,0.13534391534391535,0.7134391534391534,0.5703703703703703,0.7517460317460317,0.24296296296296296,5
ledger_failure,augmented_exact_k,0.5,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7762962962962964,0.3814814814814815,0.21151515151515152,0.9114638447971781,0.7762962962962964,0.9038454138454138,0.39920634920634923,5
ledger_failure,augmented_exact_k,0.5,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6962962962962964,0.16666666666666666,0.1778018278018278,0.8172663139329807,0.6962962962962964,0.8380979514312846,0.3493650793650794,5
ledger_failure,augmented_exact_k,0.5,0.75,4,440,0.649869,0.649869,0.172727,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.6037037037037036,0.12222222222222223,0.14552910052910054,0.771957671957672,0.6037037037037036,0.7574074074074074,0.20666666666666664,5
ledger_failure,augmented_exact_k,0.5,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7582010582010582,0.15555555555555553,0.20720057720057722,0.8967548500881835,0.7582010582010582,0.8792945326278658,0.31074074074074076,5
ledger_failure,augmented_exact_k,0.5,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6918518518518518,0.03333333333333333,0.1859483726150393,0.8103703703703703,0.6918518518518518,0.7524338624338623,0.16666666666666666,5
ledger_failure,augmented_exact_k,0.5,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5666666666666667,0.1,0.12185185185185185,0.6980952380952381,0.5666666666666667,0.7376190476190476,0.16111111111111112,5
ledger_failure,augmented_exact_k,0.5,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6814814814814815,0.1,0.1717171717171717,0.7994708994708994,0.6814814814814815,0.7873165106498441,0.30444444444444446,5
ledger_failure,augmented_exact_k,0.75,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.11111111111111112,0.13648148148148148,0.7481481481481481,0.6,0.7604761904761904,0.33999999999999997,5
ledger_failure,augmented_exact_k,0.75,0.25,2,430,0.435563,0.435563,0.162791,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7129629629629629,0.16296296296296295,0.20764550264550263,0.836111111111111,0.7129629629629629,0.823968253968254,0.16777777777777775,5
ledger_failure,augmented_exact_k,0.75,0.25,3,476,0.280842,0.280842,0.294118,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.7959259259259259,0.34444444444444444,0.22817172660309915,0.9026455026455027,0.7959259259259259,0.9187701187701188,0.3967372134038801,5
ledger_failure,augmented_exact_k,0.75,0.25,4,440,0.223694,0.223694,0.395455,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.7959259259259259,0.28888888888888886,0.22474437264292338,0.8813492063492063,0.7959259259259259,0.8878916405232194,0.32046657046657046,5
ledger_failure,augmented_exact_k,0.75,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7481481481481481,0.292962962962963,0.19690293245848803,0.8432804232804232,0.7481481481481481,0.8342229992229993,0.35132275132275137,5
ledger_failure,augmented_exact_k,0.75,0.5,2,430,0.435563,0.435563,0.162791,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7222222222222221,0.18148148148148147,0.18619047619047618,0.8503968253968253,0.7222222222222221,0.8155908289241622,0.29666666666666663,5
ledger_failure,augmented_exact_k,0.75,0.5,3,476,0.565849,0.565849,0.180672,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.7285714285714284,0.2814814814814815,0.20027151860485196,0.7949559082892417,0.7285714285714284,0.8554782254782255,0.33280423280423277,5
ledger_failure,augmented_exact_k,0.75,0.5,4,440,0.420445,0.420445,0.340909,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.7063492063492063,0.12222222222222223,0.22114478114478117,0.8293474426807761,0.7063492063492063,0.8604761904761904,0.2148148148148148,5
ledger_failure,augmented_exact_k,0.75,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8097354497354499,0.2,0.23153522403522403,0.946058201058201,0.8097354497354499,0.891494308160975,0.32587301587301587,5
ledger_failure,augmented_exact_k,0.75,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8455026455026454,0.3222222222222222,0.26362557195890524,0.9533333333333334,0.8455026455026454,0.9191676841676841,0.2568783068783069,5
ledger_failure,augmented_exact_k,0.75,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7037037037037036,0.1222222222222222,0.1976038159371493,0.8275485008818342,0.7037037037037036,0.8556613756613757,0.31777777777777777,5
ledger_failure,augmented_exact_k,0.75,0.75,4,440,0.649869,0.649869,0.15,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.5,0.0,0.09149911816578483,0.6,0.5,0.6209523809523809,0.16666666666666666,5
ledger_failure,augmented_exact_k,0.75,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7486772486772486,0.18703703703703703,0.2381519714853048,0.8579365079365079,0.7486772486772486,0.8468518518518519,0.11111111111111112,5
ledger_failure,augmented_exact_k,0.75,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6940740740740741,0.06666666666666667,0.19488776655443324,0.8376719576719577,0.6940740740740741,0.8010582010582011,0.16370370370370368,5
ledger_failure,augmented_exact_k,0.75,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8177777777777779,0.25555555555555554,0.24657428990762326,0.9201851851851852,0.8177777777777779,0.8724432974432974,0.23994708994708996,5
ledger_failure,augmented_exact_k,0.75,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6777777777777777,0.20370370370370372,0.17899470899470898,0.7967195767195767,0.6777777777777777,0.8067019400352734,0.27444444444444444,5
ledger_failure,augmented_exact_k,1.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.10074074074074076,0.5599999999999999,0.5,0.6866666666666666,0.18333333333333332,5
ledger_failure,augmented_exact_k,1.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7733333333333333,0.2851851851851852,0.2241608427882938,0.8987654320987655,0.7733333333333333,0.906967106967107,0.3103174603174603,5
ledger_failure,augmented_exact_k,1.0,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.7388888888888889,0.16666666666666666,0.20171717171717168,0.88179012345679,0.7388888888888889,0.8494532627865962,0.3092063492063492,5
ledger_failure,augmented_exact_k,1.0,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.7674074074074074,0.14444444444444443,0.23342552509219178,0.8668871252204585,0.7674074074074074,0.8917460317460317,0.26222222222222225,5
ledger_failure,augmented_exact_k,1.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6874074074074075,0.08148148148148147,0.2018574635241302,0.7930864197530865,0.6874074074074075,0.7944973544973545,0.1,5
ledger_failure,augmented_exact_k,1.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6907407407407408,0.11111111111111112,0.18706108706108707,0.7964726631393297,0.6907407407407408,0.8228747795414462,0.2588888888888889,5
ledger_failure,augmented_exact_k,1.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.8004232804232805,0.11111111111111112,0.2416724941724942,0.8635185185185185,0.8004232804232805,0.9307800224466891,0.20920634920634923,5
ledger_failure,augmented_exact_k,1.0,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.5425925925925925,0.0,0.11619047619047618,0.6493121693121693,0.5425925925925925,0.6488888888888888,0.15,5
ledger_failure,augmented_exact_k,1.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7645502645502645,0.35740740740740734,0.20754745254745255,0.841031746031746,0.7645502645502645,0.8596581196581197,0.355026455026455,5
ledger_failure,augmented_exact_k,1.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7783068783068783,0.35740740740740734,0.21891133557800221,0.8409876543209875,0.7783068783068783,0.9010337810337811,0.38042328042328044,5
ledger_failure,augmented_exact_k,1.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7700529100529101,0.15555555555555553,0.2218013468013468,0.872310405643739,0.7700529100529101,0.9160493827160494,0.3344444444444445,5
ledger_failure,augmented_exact_k,1.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.5,0.0,0.09111111111111111,0.58,0.5,0.6433333333333333,0.21666666666666665,5
ledger_failure,augmented_exact_k,1.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8417989417989418,0.19814814814814813,0.28336182336182336,0.962962962962963,0.8417989417989418,0.9373015873015873,0.1,5
