config_id,source,keying,mode,family_semantics,orientation_bin,support_width,family_size,rows,bin_rows,fraction
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,high,2,1,549,10800,0.050833333333333335
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,high,2,3,1098,10800,0.10166666666666667
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,high,3,1,590,10800,0.05462962962962963
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,high,3,4,1180,10800,0.10925925925925926
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,high,4,5,1096,10800,0.10148148148148148
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,high,4,7,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,low,1,1,5020,10800,0.4648148148148148
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,low,2,1,710,10800,0.06574074074074074
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,low,2,3,1420,10800,0.13148148148148148
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,low,3,1,752,10800,0.06962962962962962
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,low,3,4,1504,10800,0.13925925925925925
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,low,4,5,1394,10800,0.12907407407407406
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,medium,1,1,4902,10800,0.4538888888888889
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,medium,2,1,676,10800,0.06259259259259259
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,medium,2,3,1352,10800,0.12518518518518518
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,medium,3,1,800,10800,0.07407407407407407
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,medium,3,4,1600,10800,0.14814814814814814
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,orientation_degradation,augmented_exact_k,medium,4,5,1470,10800,0.1361111111111111
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,1,1,2665,10800,0.24675925925925926
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,2,1,348,10800,0.03222222222222222
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,2,3,696,10800,0.06444444444444444
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,3,1,330,10800,0.030555555555555555
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,3,4,330,10800,0.030555555555555555
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,3,7,2142,10800,0.19833333333333333
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,4,5,329,10800,0.030462962962962963
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,4,11,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,high,4,15,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,low,1,1,5838,10800,0.5405555555555556
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,low,2,1,803,10800,0.07435185185185185
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,low,2,3,1606,10800,0.1487037037037037
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,low,3,1,853,10800,0.07898148148148149
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,low,3,4,854,10800,0.07907407407407407
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,low,4,5,846,10800,0.07833333333333334
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,medium,1,1,5726,10800,0.5301851851851852
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,medium,2,1,784,10800,0.0725925925925926
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,medium,2,3,1568,10800,0.1451851851851852
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,medium,3,1,959,10800,0.08879629629629629
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,medium,3,4,958,10800,0.0887037037037037
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,at_least_k,medium,4,5,805,10800,0.07453703703703704
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,high,1,1,4307,10800,0.3987962962962963
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,high,2,1,549,10800,0.050833333333333335
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,high,2,3,1098,10800,0.10166666666666667
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,high,3,1,590,10800,0.05462962962962963
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,high,3,4,1180,10800,0.10925925925925926
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,high,4,5,1096,10800,0.10148148148148148
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,high,4,7,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,low,1,1,5020,10800,0.4648148148148148
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,low,2,1,710,10800,0.06574074074074074
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,low,2,3,1420,10800,0.13148148148148148
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,low,3,1,752,10800,0.06962962962962962
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,low,3,4,1504,10800,0.13925925925925925
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,low,4,5,1394,10800,0.12907407407407406
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,medium,1,1,4902,10800,0.4538888888888889
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,medium,2,1,676,10800,0.06259259259259259
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,medium,2,3,1352,10800,0.12518518518518518
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,medium,3,1,800,10800,0.07407407407407407
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,medium,3,4,1600,10800,0.14814814814814814
outputs,v1_7_matched_graph_keyed_trials,member_indexed_edge_pair,selector_stress,augmented_exact_k,medium,4,5,1470,10800,0.1361111111111111
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,high,2,3,1093,10800,0.1012037037037037
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,high,3,4,1843,10800,0.17064814814814816
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,high,3,7,1929,10800,0.1786111111111111
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,high,4,5,1975,10800,0.18287037037037038
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,high,4,11,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,high,4,15,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,low,1,1,7143,10800,0.6613888888888889
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,low,2,1,981,10800,0.09083333333333334
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,low,2,3,1409,10800,0.13046296296296298
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,low,3,1,1085,10800,0.10046296296296296
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,low,3,4,144,10800,0.013333333333333334
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,low,3,7,35,10800,0.0032407407407407406
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,low,4,5,3,10800,0.0002777777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,medium,1,1,7086,10800,0.6561111111111111
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,medium,2,1,954,10800,0.08833333333333333
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,medium,2,3,1368,10800,0.12666666666666668
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,medium,3,1,1057,10800,0.09787037037037037
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,medium,3,4,155,10800,0.014351851851851852
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,medium,3,7,178,10800,0.016481481481481482
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,at_least_k,medium,4,5,2,10800,0.00018518518518518518
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,high,1,1,782,10800,0.0724074074074074
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,high,2,1,81,10800,0.0075
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,high,2,3,1213,10800,0.11231481481481481
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,high,3,1,108,10800,0.01
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,high,3,4,3135,10800,0.2902777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,high,4,5,3505,10800,0.324537037037037
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,high,4,7,1976,10800,0.18296296296296297
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,low,1,1,6720,10800,0.6222222222222222
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,low,2,1,926,10800,0.08574074074074074
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,low,2,3,1326,10800,0.12277777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,low,3,1,1022,10800,0.09462962962962963
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,low,3,4,579,10800,0.05361111111111111
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,low,4,5,226,10800,0.020925925925925924
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,low,4,7,1,10800,9.259259259259259e-05
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,medium,1,1,6727,10800,0.6228703703703704
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,medium,2,1,928,10800,0.08592592592592592
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,medium,2,3,1331,10800,0.12324074074074073
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,medium,3,1,1012,10800,0.0937037037037037
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,medium,3,4,570,10800,0.05277777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,medium,4,5,229,10800,0.021203703703703704
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,ledger_failure,augmented_exact_k,medium,4,7,3,10800,0.0002777777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,high,2,3,1164,10800,0.10777777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,high,3,4,1820,10800,0.1685185185185185
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,high,3,7,1908,10800,0.17666666666666667
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,high,4,5,1948,10800,0.18037037037037038
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,high,4,11,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,high,4,15,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,low,1,1,7156,10800,0.6625925925925926
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,low,2,1,985,10800,0.0912037037037037
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,low,2,3,1374,10800,0.1272222222222222
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,low,3,1,1086,10800,0.10055555555555555
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,low,3,4,167,10800,0.015462962962962963
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,low,3,7,31,10800,0.0028703703703703703
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,low,4,5,1,10800,9.259259259259259e-05
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,medium,1,1,7073,10800,0.6549074074074074
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,medium,2,1,950,10800,0.08796296296296297
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,medium,2,3,1332,10800,0.12333333333333334
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,medium,3,1,1056,10800,0.09777777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,medium,3,4,155,10800,0.014351851851851852
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,medium,3,7,203,10800,0.018796296296296297
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,at_least_k,medium,4,5,31,10800,0.0028703703703703703
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,high,1,1,759,10800,0.07027777777777777
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,high,2,1,81,10800,0.0075
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,high,2,3,1267,10800,0.11731481481481482
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,high,3,1,101,10800,0.009351851851851853
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,high,3,4,3090,10800,0.2861111111111111
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,high,4,5,3527,10800,0.32657407407407407
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,high,4,7,1975,10800,0.18287037037037038
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,low,1,1,6749,10800,0.6249074074074074
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,low,2,1,929,10800,0.08601851851851852
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,low,2,3,1277,10800,0.11824074074074074
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,low,3,1,1029,10800,0.09527777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,low,3,4,600,10800,0.05555555555555555
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,low,4,5,213,10800,0.01972222222222222
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,low,4,7,3,10800,0.0002777777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,medium,1,1,6721,10800,0.6223148148148148
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,medium,2,1,925,10800,0.08564814814814815
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,medium,2,3,1326,10800,0.12277777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,medium,3,1,1012,10800,0.0937037037037037
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,medium,3,4,594,10800,0.055
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,medium,4,5,220,10800,0.020370370370370372
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,orientation_degradation,augmented_exact_k,medium,4,7,2,10800,0.00018518518518518518
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,high,2,3,1150,10800,0.10648148148148148
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,high,3,4,1808,10800,0.1674074074074074
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,high,3,7,1927,10800,0.17842592592592593
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,high,4,5,1956,10800,0.1811111111111111
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,high,4,11,1980,10800,0.18333333333333332
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,high,4,15,1979,10800,0.18324074074074073
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,low,1,1,7152,10800,0.6622222222222223
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,low,2,1,984,10800,0.09111111111111111
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,low,2,3,1379,10800,0.12768518518518518
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,low,3,1,1086,10800,0.10055555555555555
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,low,3,4,162,10800,0.015
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,low,3,7,31,10800,0.0028703703703703703
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,low,4,5,6,10800,0.0005555555555555556
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,1,1,7077,10800,0.6552777777777777
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,2,1,951,10800,0.08805555555555555
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,2,3,1341,10800,0.12416666666666666
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,3,1,1056,10800,0.09777777777777778
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,3,4,172,10800,0.015925925925925927
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,3,7,184,10800,0.017037037037037038
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,4,5,18,10800,0.0016666666666666668
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,at_least_k,medium,4,15,1,10800,9.259259259259259e-05
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,high,1,1,788,10800,0.07296296296296297
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,high,2,1,81,10800,0.0075
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,high,2,3,1255,10800,0.1162037037037037
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,high,3,1,108,10800,0.01
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,high,3,4,3083,10800,0.285462962962963
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,high,4,5,3508,10800,0.32481481481481483
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,high,4,7,1977,10800,0.18305555555555555
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,low,1,1,6725,10800,0.6226851851851852
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,low,2,1,926,10800,0.08574074074074074
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,low,2,3,1304,10800,0.12074074074074075
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,low,3,1,1023,10800,0.09472222222222222
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,low,3,4,588,10800,0.05444444444444444
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,low,4,5,233,10800,0.021574074074074075
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,low,4,7,1,10800,9.259259259259259e-05
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,medium,1,1,6716,10800,0.6218518518518519
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,medium,2,1,928,10800,0.08592592592592592
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,medium,2,3,1311,10800,0.1213888888888889
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,medium,3,1,1011,10800,0.09361111111111112
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,medium,3,4,613,10800,0.05675925925925926
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,medium,4,5,219,10800,0.020277777777777777
outputs,v1_7_matched_graph_keyed_trials,shuffled_overlap_control,selector_stress,augmented_exact_k,medium,4,7,2,10800,0.00018518518518518518
