mode,family_semantics,severity,threshold_fraction,support_width,samples,mean_weighted_native_overlap,mean_induced_certificate_correlation,certification_rescue_rate,primary_signal_semantics,guardrail_semantics,anchoring_status,support_overlap,frontier_overlap,orientation_overlap,ledger_overlap,causal_past_overlap,bdg_kernel_overlap,firewall_overlap,orientation_link_overlap,orientation_link_bin,support_frontier_overlap,support_frontier_bin,orientation_link_count_proxy,old_orientation_triplet_diff,orientation_surface_status,orientation_surface_adjusted_rescue_rate,orientation_specific_sensitivity_proxy,ledger_specific_sensitivity_proxy
orientation_degradation,at_least_k,0.0,0.25,3,476,0.423733,0.423733,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.42914828380059783,medium,0.333333,low,4,0.0,distinct_orientation_link_surface,0.011417034323988044,0.5708517161994022,0.05714564999999999
orientation_degradation,at_least_k,0.0,0.25,4,440,0.420024,0.420024,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.41405353310761334,medium,0.333333,low,3,0.0,distinct_orientation_link_surface,0.011718929337847732,0.5859464668923866,0.057852299999999995
orientation_degradation,at_least_k,0.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9373462700922094,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0012530745981558123,0.06265372990779061,0.0
orientation_degradation,at_least_k,0.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6030865550272322,medium,0.333333,low,4,0.0,distinct_orientation_link_surface,0.007938268899455356,0.3969134449727678,0.052527149999999995
orientation_degradation,at_least_k,0.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.39640708678761816,medium,0.5,medium,4,0.0,distinct_orientation_link_surface,0.012071858264247637,0.6035929132123818,0.042500699999999995
orientation_degradation,at_least_k,0.0,0.5,4,440,0.508639,0.508639,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.4234499618064534,medium,0.436364,medium,1,0.0,distinct_orientation_link_surface,0.011531000763870933,0.5765500381935467,0.04823279999999999
orientation_degradation,at_least_k,0.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21661255803467655,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.01566774883930647,0.7833874419653235,0.0
orientation_degradation,at_least_k,0.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3384464913289083,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.013231070173421835,0.6615535086710918,0.0
orientation_degradation,at_least_k,0.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4093924731634034,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.011812150536731934,0.5906075268365967,0.0
orientation_degradation,at_least_k,0.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.6911216329608912,high,0.6,medium,7,0.0,distinct_orientation_link_surface,0.006177567340782175,0.30887836703910876,0.03360330000000001
orientation_degradation,at_least_k,0.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7532363981724768,high,1.0,high,3,0.0,distinct_orientation_link_surface,0.004935272036550464,0.24676360182752322,0.0
orientation_degradation,at_least_k,0.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6690075837410574,high,1.0,high,3,0.0,distinct_orientation_link_surface,0.006619848325178852,0.3309924162589426,0.0
orientation_degradation,at_least_k,0.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11972880885291953,low,1.0,high,6,0.0,distinct_orientation_link_surface,0.01760542382294161,0.8802711911470804,0.0
orientation_degradation,at_least_k,0.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6467685946916801,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.007064628106166398,0.35323140530831987,0.0
orientation_degradation,at_least_k,0.25,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3820180490102993,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.07724774387371258,0.6179819509897007,0.0
orientation_degradation,at_least_k,0.25,0.25,2,430,0.435563,0.435563,0.130233,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.5348086417346775,medium,0.333333,low,3,0.0,distinct_orientation_link_surface,0.05814891978316532,0.46519135826532254,0.052527149999999995
orientation_degradation,at_least_k,0.25,0.25,3,476,0.423733,0.423733,0.155462,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.8254375594034918,high,0.333333,low,7,0.0,distinct_orientation_link_surface,0.02182030507456352,0.17456244059650816,0.05714564999999999
orientation_degradation,at_least_k,0.25,0.25,4,440,0.420024,0.420024,0.188636,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.6586602911223268,medium,0.333333,low,3,0.0,distinct_orientation_link_surface,0.04266746360970915,0.3413397088776732,0.057852299999999995
orientation_degradation,at_least_k,0.25,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5331063045338917,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.05836171193326353,0.46689369546610826,0.0
orientation_degradation,at_least_k,0.25,0.5,2,430,0.435563,0.435563,0.130233,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.09235031235239627,low,0.333333,low,7,0.0,distinct_orientation_link_surface,0.11345621095595046,0.9076496876476037,0.052527149999999995
orientation_degradation,at_least_k,0.25,0.5,3,476,0.565849,0.565849,0.117647,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.8890291418916277,high,0.5,medium,5,0.0,distinct_orientation_link_surface,0.013871357263546533,0.11097085810837226,0.042500699999999995
orientation_degradation,at_least_k,0.25,0.5,4,440,0.508639,0.508639,0.102273,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.43198901556022046,medium,0.436364,medium,1,0.0,distinct_orientation_link_surface,0.07100137305497245,0.5680109844397796,0.04823279999999999
orientation_degradation,at_least_k,0.25,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5623830778172111,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.054702115272848614,0.4376169221827889,0.0
orientation_degradation,at_least_k,0.25,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5385588845872061,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.05768013942659923,0.46144111541279387,0.0
orientation_degradation,at_least_k,0.25,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.399881001564553,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.07501487480443088,0.600118998435447,0.0
orientation_degradation,at_least_k,0.25,0.75,4,440,0.649869,0.649869,0.093182,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.28463230419224506,low,0.6,medium,2,0.0,distinct_orientation_link_surface,0.08942096197596937,0.7153676958077549,0.03360330000000001
orientation_degradation,at_least_k,0.25,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1283699991177936,low,1.0,high,2,0.0,distinct_orientation_link_surface,0.1089537501102758,0.8716300008822064,0.0
orientation_degradation,at_least_k,0.25,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2509519244719881,low,1.0,high,5,0.0,distinct_orientation_link_surface,0.09363100944100149,0.7490480755280119,0.0
orientation_degradation,at_least_k,0.25,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14670804747781369,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.10666149406527328,0.8532919525221863,0.0
orientation_degradation,at_least_k,0.25,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7865126913770742,high,1.0,high,3,0.0,distinct_orientation_link_surface,0.02668591357786572,0.21348730862292575,0.0
orientation_degradation,at_least_k,0.5,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6620086044942832,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.07773802096631485,0.3379913955057168,0.0
orientation_degradation,at_least_k,0.5,0.25,2,430,0.435563,0.435563,0.190698,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.4137462321058132,medium,0.333333,low,6,0.0,distinct_orientation_link_surface,0.13483836661566295,0.5862537678941868,0.052527149999999995
orientation_degradation,at_least_k,0.5,0.25,3,476,0.423733,0.423733,0.344538,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.41804248477870676,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.13385022850089742,0.5819575152212932,0.05714564999999999
orientation_degradation,at_least_k,0.5,0.25,4,440,0.420024,0.420024,0.313636,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.4829264845986981,medium,0.333333,low,3,0.0,distinct_orientation_link_surface,0.11892690854229944,0.517073515401302,0.057852299999999995
orientation_degradation,at_least_k,0.5,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4698241734821133,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.12194044009911392,0.5301758265178866,0.0
orientation_degradation,at_least_k,0.5,0.5,2,430,0.435563,0.435563,0.190698,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.8516215861349059,high,0.333333,low,7,0.0,distinct_orientation_link_surface,0.03412703518897164,0.1483784138650941,0.052527149999999995
orientation_degradation,at_least_k,0.5,0.5,3,476,0.565849,0.565849,0.178571,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.18043049197972721,low,0.5,medium,1,0.0,distinct_orientation_link_surface,0.1885009868446627,0.8195695080202727,0.042500699999999995
orientation_degradation,at_least_k,0.5,0.5,4,440,0.508639,0.508639,0.238636,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.3836877603600137,medium,0.436364,medium,5,0.0,distinct_orientation_link_surface,0.14175181511719684,0.6163122396399863,0.04823279999999999
orientation_degradation,at_least_k,0.5,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8719241454929968,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.029457446536610737,0.1280758545070032,0.0
orientation_degradation,at_least_k,0.5,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6961484974569314,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.06988584558490576,0.3038515025430686,0.0
orientation_degradation,at_least_k,0.5,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21579267997755142,low,1.0,high,6,0.0,distinct_orientation_link_surface,0.18036768360516317,0.7842073200224486,0.0
orientation_degradation,at_least_k,0.5,0.75,4,440,0.649869,0.649869,0.175,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.30134301670252994,low,0.6,medium,4,0.0,distinct_orientation_link_surface,0.1606911061584181,0.6986569832974701,0.03360330000000001
orientation_degradation,at_least_k,0.5,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7696735281827296,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.05297508851797219,0.2303264718172704,0.0
orientation_degradation,at_least_k,0.5,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5487382873611976,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.10379019390692455,0.45126171263880244,0.0
orientation_degradation,at_least_k,0.5,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7444645195597023,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.05877316050126847,0.2555354804402977,0.0
orientation_degradation,at_least_k,0.5,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7693723761057062,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.05304435349568757,0.2306276238942938,0.0
orientation_degradation,at_least_k,0.75,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22080505634810427,low,1.0,high,3,0.0,distinct_orientation_link_surface,0.26103030612338507,0.7791949436518957,0.0
orientation_degradation,at_least_k,0.75,0.25,2,430,0.435563,0.435563,0.17907,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.23521190628176808,low,0.333333,low,7,0.0,distinct_orientation_link_surface,0.25620401139560767,0.7647880937182319,0.052527149999999995
orientation_degradation,at_least_k,0.75,0.25,3,476,0.423733,0.423733,0.317227,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.44301088231848873,medium,0.333333,low,7,0.0,distinct_orientation_link_surface,0.1865913544233063,0.5569891176815113,0.05714564999999999
orientation_degradation,at_least_k,0.75,0.25,4,440,0.420024,0.420024,0.445455,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.9036821494793924,high,0.333333,low,6,0.0,distinct_orientation_link_surface,0.03226647992440355,0.0963178505206076,0.057852299999999995
orientation_degradation,at_least_k,0.75,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6208979349332698,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.1269991917973546,0.37910206506673017,0.0
orientation_degradation,at_least_k,0.75,0.5,2,430,0.435563,0.435563,0.17907,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.2071198481735586,low,0.333333,low,6,0.0,distinct_orientation_link_surface,0.2656148508618579,0.7928801518264414,0.052527149999999995
orientation_degradation,at_least_k,0.75,0.5,3,476,0.565849,0.565849,0.189076,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.3887244713325114,medium,0.5,medium,4,0.0,distinct_orientation_link_surface,0.2047773021036087,0.6112755286674886,0.042500699999999995
orientation_degradation,at_least_k,0.75,0.5,4,440,0.508639,0.508639,0.397727,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.8917713061586418,high,0.436364,medium,2,0.0,distinct_orientation_link_surface,0.03625661243685502,0.10822869384135825,0.04823279999999999
orientation_degradation,at_least_k,0.75,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7687917263355748,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.07745477167758244,0.2312082736644252,0.0
orientation_degradation,at_least_k,0.75,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7255014451830111,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0919570158636913,0.2744985548169889,0.0
orientation_degradation,at_least_k,0.75,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9132841621219526,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.029049805689145874,0.08671583787804737,0.0
orientation_degradation,at_least_k,0.75,0.75,4,440,0.649869,0.649869,0.184091,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.5497426679680056,medium,0.6,medium,6,0.0,distinct_orientation_link_surface,0.1508362062307181,0.45025733203199436,0.03360330000000001
orientation_degradation,at_least_k,0.75,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0872692512749428,low,1.0,high,4,0.0,distinct_orientation_link_surface,0.3057648008228942,0.9127307487250572,0.0
orientation_degradation,at_least_k,0.75,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4321584719960507,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.190226911881323,0.5678415280039493,0.0
orientation_degradation,at_least_k,0.75,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19173836485154322,low,1.0,high,6,0.0,distinct_orientation_link_surface,0.27076764777473306,0.8082616351484568,0.0
orientation_degradation,at_least_k,0.75,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6425075965177495,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.11975995516655394,0.35749240348225053,0.0
orientation_degradation,at_least_k,1.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7858363207166308,high,1.0,high,4,0.0,distinct_orientation_link_surface,0.09423201888468245,0.2141636792833692,0.0
orientation_degradation,at_least_k,1.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6168715633586964,medium,0.333333,low,3,0.0,distinct_orientation_link_surface,0.1685765121221736,0.3831284366413036,0.052527149999999995
orientation_degradation,at_least_k,1.0,0.25,3,476,0.423733,0.423733,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.40905884724386177,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.26001410721270085,0.5909411527561382,0.05714564999999999
orientation_degradation,at_least_k,1.0,0.25,4,440,0.420024,0.420024,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.20089179209808922,low,0.333333,low,5,0.0,distinct_orientation_link_surface,0.3516076114768407,0.7991082079019107,0.057852299999999995
orientation_degradation,at_least_k,1.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5290625743625089,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.20721246728049608,0.4709374256374911,0.0
orientation_degradation,at_least_k,1.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.2586718702774487,low,0.333333,low,3,0.0,distinct_orientation_link_surface,0.3261843770779226,0.7413281297225514,0.052527149999999995
orientation_degradation,at_least_k,1.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.9167568806394844,high,0.5,medium,3,0.0,distinct_orientation_link_surface,0.036626972518626885,0.08324311936051565,0.042500699999999995
orientation_degradation,at_least_k,1.0,0.5,4,440,0.508639,0.508639,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.18370134919625672,low,0.436364,medium,6,0.0,distinct_orientation_link_surface,0.3591714063536471,0.8162986508037433,0.04823279999999999
orientation_degradation,at_least_k,1.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1398080501001488,low,1.0,high,6,0.0,distinct_orientation_link_surface,0.3784844579559345,0.8601919498998511,0.0
orientation_degradation,at_least_k,1.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7582263618268757,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.10638040079617467,0.24177363817312425,0.0
orientation_degradation,at_least_k,1.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3254574021900788,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.29679874303636533,0.6745425978099212,0.0
orientation_degradation,at_least_k,1.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.6063168184016421,medium,0.6,medium,3,0.0,distinct_orientation_link_surface,0.17322059990327748,0.3936831815983579,0.03360330000000001
orientation_degradation,at_least_k,1.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.769763360096962,high,1.0,high,3,0.0,distinct_orientation_link_surface,0.10130412155733672,0.230236639903038,0.0
orientation_degradation,at_least_k,1.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33805594077247525,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.29125538606011087,0.6619440592275248,0.0
orientation_degradation,at_least_k,1.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42305378399525595,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.2538563350420874,0.576946216004744,0.0
orientation_degradation,at_least_k,1.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4158023091271908,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.2570469839840361,0.5841976908728093,0.0
orientation_degradation,augmented_exact_k,0.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6730960050605821,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0065380798987883584,0.3269039949394179,0.0
orientation_degradation,augmented_exact_k,0.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.8404423802453229,high,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0031911523950935417,0.15955761975467708,0.052527149999999995
orientation_degradation,augmented_exact_k,0.0,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.7895993271121051,high,0.166667,low,6,0.0,distinct_orientation_link_surface,0.004208013457757898,0.21040067288789488,0.0716712
orientation_degradation,augmented_exact_k,0.0,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.1354762903094014,low,0.1,low,4,0.0,distinct_orientation_link_surface,0.017290474193811974,0.8645237096905987,0.0776229
orientation_degradation,augmented_exact_k,0.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.702980640387991,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.00594038719224018,0.297019359612009,0.0
