mode,family_semantics,certification_regime,severity,threshold_fraction,support_width,parent_cut_in_family,samples,family_size_mean,certified_family_member_count_mean,uncertified_member_fraction_mean,strict_parent_loss_rate,family_internal_loss_rate,family_internal_survival_rate,family_internal_resilience_rate,metric_artifact_risk_rate
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.75,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.75,2,True,430,1.0,0.47907,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.75,3,True,476,1.0,0.493697,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.75,4,True,440,5.0,2.795455,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,1.0,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,1.0,2,True,430,1.0,0.47907,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,1.0,3,True,476,1.0,0.493697,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,1.0,4,True,440,1.0,0.559091,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.25,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.25,2,True,430,3.0,0.983721,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.25,3,True,476,4.0,1.016807,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.25,4,True,440,5.0,1.034091,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.5,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.5,2,True,430,3.0,0.983721,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.5,3,True,476,4.0,1.016807,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.5,4,True,440,7.0,1.447727,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.75,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.75,2,True,430,1.0,0.327907,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.75,3,True,476,1.0,0.254202,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,0.75,4,True,440,5.0,1.034091,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,1.0,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,1.0,2,True,430,1.0,0.327907,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,1.0,3,True,476,1.0,0.254202,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.75,1.0,4,True,440,1.0,0.206818,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.25,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.25,3,True,476,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.25,4,True,440,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.5,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.5,3,True,476,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.5,4,True,440,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,0.75,4,True,440,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,1.0,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,0.25,2,False,430,2.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.25,0.25,3,False,476,3.0,2.0,0.333333,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.25,0.25,4,False,440,4.0,3.0,0.25,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.25,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,0.5,2,False,430,2.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.25,0.5,3,False,476,3.0,2.0,0.333333,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.25,0.5,4,False,440,6.0,4.0,0.333333,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.25,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,0.75,4,False,440,4.0,3.0,0.25,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.25,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.25,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,0.25,2,False,430,2.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.5,0.25,3,False,476,3.0,1.0,0.666667,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.5,0.25,4,False,440,4.0,2.0,0.5,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.5,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,0.5,2,False,430,2.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.5,0.5,3,False,476,3.0,1.0,0.666667,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.5,0.5,4,False,440,6.0,3.0,0.5,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.5,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,0.75,4,False,440,4.0,2.0,0.5,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.5,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.5,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,0.25,2,False,430,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,0.75,0.25,3,False,476,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,0.75,0.25,4,False,440,4.0,1.0,0.75,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.75,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,0.5,2,False,430,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,0.75,0.5,3,False,476,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,0.75,0.5,4,False,440,6.0,1.0,0.833333,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.75,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,0.75,4,False,440,4.0,1.0,0.75,0.0,0.0,1.0,1.0,1.0
orientation_degradation,exact_k,cut_level,0.75,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,0.75,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,0.25,2,False,430,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,1.0,0.25,3,False,476,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,1.0,0.25,4,False,440,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,1.0,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,0.5,2,False,430,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,1.0,0.5,3,False,476,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,1.0,0.5,4,False,440,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,1.0,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,0.75,4,False,440,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
orientation_degradation,exact_k,cut_level,1.0,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,cut_level,1.0,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.25,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.25,2,False,430,2.0,1.55814,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.25,3,False,476,3.0,2.117647,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.25,4,False,440,4.0,3.318182,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.5,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.5,2,False,430,2.0,1.55814,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.5,3,False,476,3.0,2.117647,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.5,4,False,440,6.0,4.977273,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.75,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.75,2,True,430,1.0,0.77907,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.75,3,True,476,1.0,0.705882,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,exact_k,parent_shared,0.25,0.75,4,False,440,4.0,3.318182,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,exact_k,parent_shared,0.25,1.0,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,exact_k,parent_shared,0.25,1.0,2,True,430,1.0,0.77907,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,exact_k,parent_shared,0.25,1.0,3,True,476,1.0,0.705882,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,exact_k,parent_shared,0.25,1.0,4,True,440,1.0,0.829545,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.25,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.25,2,False,430,2.0,0.95814,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.25,3,False,476,3.0,1.481092,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.25,4,False,440,4.0,2.236364,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.5,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.5,2,False,430,2.0,0.95814,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.5,3,False,476,3.0,1.481092,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.5,4,False,440,6.0,3.354545,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.75,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.75,2,True,430,1.0,0.47907,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.75,3,True,476,1.0,0.493697,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,exact_k,parent_shared,0.5,0.75,4,False,440,4.0,2.236364,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,exact_k,parent_shared,0.5,1.0,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,exact_k,parent_shared,0.5,1.0,2,True,430,1.0,0.47907,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,exact_k,parent_shared,0.5,1.0,3,True,476,1.0,0.493697,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,exact_k,parent_shared,0.5,1.0,4,True,440,1.0,0.559091,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.25,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.25,2,False,430,2.0,0.655814,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.25,3,False,476,3.0,0.762605,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.25,4,False,440,4.0,0.827273,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.5,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.5,2,False,430,2.0,0.655814,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.5,3,False,476,3.0,0.762605,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.5,4,False,440,6.0,1.240909,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.75,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.75,2,True,430,1.0,0.327907,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.75,3,True,476,1.0,0.254202,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,exact_k,parent_shared,0.75,0.75,4,False,440,4.0,0.827273,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,exact_k,parent_shared,0.75,1.0,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,exact_k,parent_shared,0.75,1.0,2,True,430,1.0,0.327907,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,exact_k,parent_shared,0.75,1.0,3,True,476,1.0,0.254202,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,exact_k,parent_shared,0.75,1.0,4,True,440,1.0,0.206818,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.25,2,False,430,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.25,3,False,476,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.25,4,False,440,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.5,2,False,430,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.5,3,False,476,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.5,4,False,440,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,0.75,4,False,440,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,exact_k,parent_shared,1.0,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
