run_seed,motif,motif_kind,site,threshold_fraction,family_semantics,support_width,family_size,pair_count,active_all_pairs_orientation_jaccard,active_parent_anchored_orientation_jaccard,active_orientation_overlap_bin,bad_member_indexed_all_pairs_jaccard,member_index_delta
67,renewal_10,renewal,10,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_10,renewal,10,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_10,renewal,10,0.5,at_least_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_10,renewal,10,0.5,augmented_exact_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_10,renewal,10,0.25,at_least_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_10,renewal,10,0.25,augmented_exact_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_27,renewal,27,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
67,renewal_27,renewal,27,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
67,renewal_27,renewal,27,0.75,at_least_k,4,5,10,0.6,0.5625,medium,0.115,0.485
67,renewal_27,renewal,27,0.75,augmented_exact_k,4,5,10,0.6,0.5625,medium,0.115,0.485
67,renewal_27,renewal,27,0.5,at_least_k,4,11,55,0.436364,0.421176,medium,0.122805,0.313559
67,renewal_27,renewal,27,0.5,augmented_exact_k,4,7,21,0.333333,0.35098,medium,0.066387,0.266947
67,renewal_27,renewal,27,0.25,at_least_k,4,15,105,0.333333,0.303691,medium,0.1031,0.230233
67,renewal_27,renewal,27,0.25,augmented_exact_k,4,5,10,0.1,0.1125,low,0.015,0.085
67,renewal_3,renewal,3,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_3,renewal,3,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_3,renewal,3,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_3,renewal,3,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_3,renewal,3,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_3,renewal,3,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_3,renewal,3,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_3,renewal,3,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_18,renewal,18,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_18,renewal,18,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_18,renewal,18,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_18,renewal,18,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_18,renewal,18,0.5,at_least_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_18,renewal,18,0.5,augmented_exact_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_18,renewal,18,0.25,at_least_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_18,renewal,18,0.25,augmented_exact_k,2,3,3,0.333333,0.3125,medium,0.0,0.333333
67,renewal_4,renewal,4,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_4,renewal,4,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_4,renewal,4,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_4,renewal,4,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_4,renewal,4,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_4,renewal,4,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_4,renewal,4,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_4,renewal,4,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_25,renewal,25,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_25,renewal,25,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_25,renewal,25,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_25,renewal,25,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
67,renewal_25,renewal,25,0.5,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
67,renewal_25,renewal,25,0.5,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
67,renewal_25,renewal,25,0.25,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
67,renewal_25,renewal,25,0.25,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
67,renewal_5,renewal,5,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_5,renewal,5,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_5,renewal,5,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_5,renewal,5,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_5,renewal,5,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_5,renewal,5,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_5,renewal,5,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
67,renewal_5,renewal,5,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_1,renewal,1,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_12,renewal,12,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_12,renewal,12,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_12,renewal,12,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_12,renewal,12,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_12,renewal,12,0.5,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_12,renewal,12,0.5,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_12,renewal,12,0.25,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_12,renewal,12,0.25,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_17,renewal,17,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
68,renewal_17,renewal,17,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
68,renewal_17,renewal,17,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
68,renewal_17,renewal,17,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
68,renewal_17,renewal,17,0.5,at_least_k,3,4,6,0.5,0.410256,medium,0.102564,0.397436
68,renewal_17,renewal,17,0.5,augmented_exact_k,3,4,6,0.5,0.410256,medium,0.102564,0.397436
68,renewal_17,renewal,17,0.25,at_least_k,3,7,21,0.333333,0.251603,medium,0.107143,0.22619
68,renewal_17,renewal,17,0.25,augmented_exact_k,3,4,6,0.166667,0.128205,low,0.064103,0.102564
68,renewal_8,renewal,8,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
68,renewal_8,renewal,8,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
68,renewal_8,renewal,8,0.75,at_least_k,4,5,10,0.6,0.625,medium,0.138889,0.461111
68,renewal_8,renewal,8,0.75,augmented_exact_k,4,5,10,0.6,0.625,medium,0.138889,0.461111
68,renewal_8,renewal,8,0.5,at_least_k,4,11,55,0.436364,0.453333,medium,0.144913,0.29145
68,renewal_8,renewal,8,0.5,augmented_exact_k,4,7,21,0.333333,0.377778,medium,0.09341,0.239923
68,renewal_8,renewal,8,0.25,at_least_k,4,15,105,0.333333,0.218975,medium,0.124073,0.209261
68,renewal_8,renewal,8,0.25,augmented_exact_k,4,5,10,0.1,0.069444,low,0.038889,0.061111
68,renewal_2,renewal,2,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_2,renewal,2,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_2,renewal,2,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_2,renewal,2,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_2,renewal,2,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_2,renewal,2,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_2,renewal,2,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_2,renewal,2,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_14,renewal,14,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_14,renewal,14,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_14,renewal,14,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_14,renewal,14,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_14,renewal,14,0.5,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
68,renewal_14,renewal,14,0.5,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
68,renewal_14,renewal,14,0.25,at_least_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
68,renewal_14,renewal,14,0.25,augmented_exact_k,2,3,3,0.333333,0.375,medium,0.0,0.333333
68,renewal_25,renewal,25,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
68,renewal_25,renewal,25,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
68,renewal_25,renewal,25,0.75,at_least_k,4,5,10,0.6,0.5625,medium,0.125,0.475
68,renewal_25,renewal,25,0.75,augmented_exact_k,4,5,10,0.6,0.5625,medium,0.125,0.475
68,renewal_25,renewal,25,0.5,at_least_k,4,11,55,0.436364,0.366667,medium,0.134848,0.301515
68,renewal_25,renewal,25,0.5,augmented_exact_k,4,7,21,0.333333,0.305556,medium,0.079365,0.253968
68,renewal_25,renewal,25,0.25,at_least_k,4,15,105,0.333333,0.196429,medium,0.114286,0.219048
68,renewal_25,renewal,25,0.25,augmented_exact_k,4,5,10,0.1,0.0625,low,0.025,0.075
68,renewal_3,renewal,3,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_3,renewal,3,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_3,renewal,3,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_3,renewal,3,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_3,renewal,3,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_3,renewal,3,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_3,renewal,3,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_3,renewal,3,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_23,renewal,23,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_23,renewal,23,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_23,renewal,23,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_23,renewal,23,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
68,renewal_23,renewal,23,0.5,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_23,renewal,23,0.5,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_23,renewal,23,0.25,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_23,renewal,23,0.25,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
68,renewal_29,renewal,29,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
68,renewal_29,renewal,29,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
68,renewal_29,renewal,29,0.75,at_least_k,4,5,10,0.6,0.625,medium,0.15,0.45
68,renewal_29,renewal,29,0.75,augmented_exact_k,4,5,10,0.6,0.625,medium,0.15,0.45
68,renewal_29,renewal,29,0.5,at_least_k,4,11,55,0.436364,0.453333,medium,0.15697,0.279394
68,renewal_29,renewal,29,0.5,augmented_exact_k,4,7,21,0.333333,0.377778,medium,0.107937,0.225397
68,renewal_29,renewal,29,0.25,at_least_k,4,15,105,0.333333,0.153571,medium,0.134921,0.198413
68,renewal_29,renewal,29,0.25,augmented_exact_k,4,5,10,0.1,0.041667,low,0.05,0.05
68,renewal_4,renewal,4,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_4,renewal,4,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_4,renewal,4,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_4,renewal,4,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_4,renewal,4,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_4,renewal,4,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_4,renewal,4,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_4,renewal,4,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
68,renewal_5,renewal,5,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_1,renewal,1,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_25,renewal,25,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_25,renewal,25,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_25,renewal,25,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_25,renewal,25,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_25,renewal,25,0.5,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
69,renewal_25,renewal,25,0.5,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
69,renewal_25,renewal,25,0.25,at_least_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
69,renewal_25,renewal,25,0.25,augmented_exact_k,2,3,3,0.333333,0.25,medium,0.0,0.333333
69,renewal_22,renewal,22,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_22,renewal,22,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_22,renewal,22,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_22,renewal,22,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_22,renewal,22,0.5,at_least_k,3,4,6,0.5,0.444444,medium,0.111111,0.388889
69,renewal_22,renewal,22,0.5,augmented_exact_k,3,4,6,0.5,0.444444,medium,0.111111,0.388889
69,renewal_22,renewal,22,0.25,at_least_k,3,7,21,0.333333,0.222222,medium,0.095238,0.238095
69,renewal_22,renewal,22,0.25,augmented_exact_k,3,4,6,0.166667,0.111111,low,0.055556,0.111111
69,renewal_7,renewal,7,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
69,renewal_7,renewal,7,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
69,renewal_7,renewal,7,0.75,at_least_k,4,5,10,0.6,0.647727,medium,0.113636,0.486364
69,renewal_7,renewal,7,0.75,augmented_exact_k,4,5,10,0.6,0.647727,medium,0.113636,0.486364
69,renewal_7,renewal,7,0.5,at_least_k,4,11,55,0.436364,0.251037,medium,0.119081,0.317283
69,renewal_7,renewal,7,0.5,augmented_exact_k,4,7,21,0.333333,0.209197,medium,0.062657,0.270677
69,renewal_7,renewal,7,0.25,at_least_k,4,15,105,0.333333,0.140928,medium,0.099614,0.23372
69,renewal_7,renewal,7,0.25,augmented_exact_k,4,5,10,0.1,0.034091,low,0.013636,0.086364
69,renewal_2,renewal,2,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_2,renewal,2,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_2,renewal,2,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_2,renewal,2,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_2,renewal,2,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_2,renewal,2,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_2,renewal,2,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_2,renewal,2,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_32,renewal,32,1.0,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_32,renewal,32,1.0,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_32,renewal,32,0.75,at_least_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_32,renewal,32,0.75,augmented_exact_k,2,1,0,0.0,0.0,low,0.0,0.0
69,renewal_32,renewal,32,0.5,at_least_k,2,3,3,0.333333,0.208333,medium,0.0,0.333333
69,renewal_32,renewal,32,0.5,augmented_exact_k,2,3,3,0.333333,0.208333,medium,0.0,0.333333
69,renewal_32,renewal,32,0.25,at_least_k,2,3,3,0.333333,0.208333,medium,0.0,0.333333
69,renewal_32,renewal,32,0.25,augmented_exact_k,2,3,3,0.333333,0.208333,medium,0.0,0.333333
69,renewal_27,renewal,27,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_27,renewal,27,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_27,renewal,27,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_27,renewal,27,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_27,renewal,27,0.5,at_least_k,3,4,6,0.5,0.512821,medium,0.128205,0.371795
69,renewal_27,renewal,27,0.5,augmented_exact_k,3,4,6,0.5,0.512821,medium,0.128205,0.371795
69,renewal_27,renewal,27,0.25,at_least_k,3,7,21,0.333333,0.171795,medium,0.07619,0.257143
69,renewal_27,renewal,27,0.25,augmented_exact_k,3,4,6,0.166667,0.076923,low,0.038462,0.128205
69,renewal_13,renewal,13,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
69,renewal_13,renewal,13,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
69,renewal_13,renewal,13,0.75,at_least_k,4,5,10,0.6,0.5625,medium,0.125,0.475
69,renewal_13,renewal,13,0.75,augmented_exact_k,4,5,10,0.6,0.5625,medium,0.125,0.475
69,renewal_13,renewal,13,0.5,at_least_k,4,11,55,0.436364,0.366667,medium,0.134848,0.301515
69,renewal_13,renewal,13,0.5,augmented_exact_k,4,7,21,0.333333,0.305556,medium,0.079365,0.253968
69,renewal_13,renewal,13,0.25,at_least_k,4,15,105,0.333333,0.196429,medium,0.114286,0.219048
69,renewal_13,renewal,13,0.25,augmented_exact_k,4,5,10,0.1,0.0625,low,0.025,0.075
69,renewal_3,renewal,3,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_3,renewal,3,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_3,renewal,3,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_3,renewal,3,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_3,renewal,3,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_3,renewal,3,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_3,renewal,3,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_3,renewal,3,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_29,renewal,29,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_29,renewal,29,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_29,renewal,29,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_29,renewal,29,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
69,renewal_29,renewal,29,0.5,at_least_k,3,4,6,0.5,0.533333,medium,0.133333,0.366667
69,renewal_29,renewal,29,0.5,augmented_exact_k,3,4,6,0.5,0.533333,medium,0.133333,0.366667
69,renewal_29,renewal,29,0.25,at_least_k,3,7,21,0.333333,0.35,medium,0.12619,0.207143
69,renewal_29,renewal,29,0.25,augmented_exact_k,3,4,6,0.166667,0.2,low,0.1,0.066667
69,renewal_16,renewal,16,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
69,renewal_16,renewal,16,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
69,renewal_16,renewal,16,0.75,at_least_k,4,5,10,0.6,0.525,medium,0.11,0.49
69,renewal_16,renewal,16,0.75,augmented_exact_k,4,5,10,0.6,0.525,medium,0.11,0.49
69,renewal_16,renewal,16,0.5,at_least_k,4,11,55,0.436364,0.308571,medium,0.119913,0.31645
69,renewal_16,renewal,16,0.5,augmented_exact_k,4,7,21,0.333333,0.257143,medium,0.060771,0.272562
69,renewal_16,renewal,16,0.25,at_least_k,4,15,105,0.333333,0.231463,medium,0.098549,0.234785
69,renewal_16,renewal,16,0.25,augmented_exact_k,4,5,10,0.1,0.075,low,0.01,0.09
69,renewal_4,renewal,4,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_4,renewal,4,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_4,renewal,4,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_4,renewal,4,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_4,renewal,4,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_4,renewal,4,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_4,renewal,4,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
69,renewal_4,renewal,4,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,0.75,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,0.5,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,0.5,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,0.25,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_1,renewal,1,0.25,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_17,renewal,17,1.0,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
70,renewal_17,renewal,17,1.0,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
70,renewal_17,renewal,17,0.75,at_least_k,3,1,0,0.0,0.0,low,0.0,0.0
70,renewal_17,renewal,17,0.75,augmented_exact_k,3,1,0,0.0,0.0,low,0.0,0.0
70,renewal_17,renewal,17,0.5,at_least_k,3,4,6,0.5,0.484848,medium,0.121212,0.378788
70,renewal_17,renewal,17,0.5,augmented_exact_k,3,4,6,0.5,0.484848,medium,0.121212,0.378788
70,renewal_17,renewal,17,0.25,at_least_k,3,7,21,0.333333,0.284091,medium,0.109848,0.223485
70,renewal_17,renewal,17,0.25,augmented_exact_k,3,4,6,0.166667,0.151515,low,0.075758,0.090909
70,renewal_14,renewal,14,1.0,at_least_k,4,1,0,0.0,0.0,low,0.0,0.0
70,renewal_14,renewal,14,1.0,augmented_exact_k,4,1,0,0.0,0.0,low,0.0,0.0
70,renewal_14,renewal,14,0.75,at_least_k,4,5,10,0.6,0.5625,medium,0.125,0.475
70,renewal_14,renewal,14,0.75,augmented_exact_k,4,5,10,0.6,0.5625,medium,0.125,0.475
70,renewal_14,renewal,14,0.5,at_least_k,4,11,55,0.436364,0.366667,medium,0.134848,0.301515
70,renewal_14,renewal,14,0.5,augmented_exact_k,4,7,21,0.333333,0.305556,medium,0.079365,0.253968
70,renewal_14,renewal,14,0.25,at_least_k,4,15,105,0.333333,0.196429,medium,0.114286,0.219048
70,renewal_14,renewal,14,0.25,augmented_exact_k,4,5,10,0.1,0.0625,low,0.025,0.075
70,renewal_2,renewal,2,1.0,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_2,renewal,2,1.0,augmented_exact_k,1,1,0,0.0,0.0,low,0.0,0.0
70,renewal_2,renewal,2,0.75,at_least_k,1,1,0,0.0,0.0,low,0.0,0.0
