run_seed,motif,threshold_fraction,family_semantics,same_cut_graph_tokens_stable,same_cut_member_indexed_tokens_stable,graph_surface_uses_member_index,bad_control_uses_member_index
63,renewal_1,0.25,at_least_k,True,False,False,True
63,renewal_1,0.25,augmented_exact_k,True,False,False,True
63,renewal_23,1.0,at_least_k,True,False,False,True
63,renewal_23,1.0,augmented_exact_k,True,False,False,True
63,renewal_23,0.75,at_least_k,True,False,False,True
63,renewal_23,0.75,augmented_exact_k,True,False,False,True
63,renewal_23,0.5,at_least_k,True,False,False,True
63,renewal_23,0.5,augmented_exact_k,True,False,False,True
63,renewal_23,0.25,at_least_k,True,False,False,True
63,renewal_23,0.25,augmented_exact_k,True,False,False,True
63,renewal_8,1.0,at_least_k,True,False,False,True
63,renewal_8,1.0,augmented_exact_k,True,False,False,True
63,renewal_8,0.75,at_least_k,True,False,False,True
63,renewal_8,0.75,augmented_exact_k,True,False,False,True
63,renewal_8,0.5,at_least_k,True,False,False,True
63,renewal_8,0.5,augmented_exact_k,True,False,False,True
63,renewal_8,0.25,at_least_k,True,False,False,True
63,renewal_8,0.25,augmented_exact_k,True,False,False,True
63,renewal_27,1.0,at_least_k,True,False,False,True
63,renewal_27,1.0,augmented_exact_k,True,False,False,True
63,renewal_27,0.75,at_least_k,True,False,False,True
63,renewal_27,0.75,augmented_exact_k,True,False,False,True
63,renewal_27,0.5,at_least_k,True,False,False,True
63,renewal_27,0.5,augmented_exact_k,True,False,False,True
63,renewal_27,0.25,at_least_k,True,False,False,True
63,renewal_27,0.25,augmented_exact_k,True,False,False,True
63,renewal_2,1.0,at_least_k,True,False,False,True
63,renewal_2,1.0,augmented_exact_k,True,False,False,True
63,renewal_2,0.75,at_least_k,True,False,False,True
63,renewal_2,0.75,augmented_exact_k,True,False,False,True
63,renewal_2,0.5,at_least_k,True,False,False,True
63,renewal_2,0.5,augmented_exact_k,True,False,False,True
63,renewal_2,0.25,at_least_k,True,False,False,True
63,renewal_2,0.25,augmented_exact_k,True,False,False,True
63,renewal_29,1.0,at_least_k,True,False,False,True
63,renewal_29,1.0,augmented_exact_k,True,False,False,True
63,renewal_29,0.75,at_least_k,True,False,False,True
63,renewal_29,0.75,augmented_exact_k,True,False,False,True
63,renewal_29,0.5,at_least_k,True,False,False,True
63,renewal_29,0.5,augmented_exact_k,True,False,False,True
63,renewal_29,0.25,at_least_k,True,False,False,True
63,renewal_29,0.25,augmented_exact_k,True,False,False,True
63,renewal_14,1.0,at_least_k,True,False,False,True
63,renewal_14,1.0,augmented_exact_k,True,False,False,True
63,renewal_14,0.75,at_least_k,True,False,False,True
63,renewal_14,0.75,augmented_exact_k,True,False,False,True
63,renewal_14,0.5,at_least_k,True,False,False,True
63,renewal_14,0.5,augmented_exact_k,True,False,False,True
63,renewal_14,0.25,at_least_k,True,False,False,True
63,renewal_14,0.25,augmented_exact_k,True,False,False,True
63,renewal_30,1.0,at_least_k,True,False,False,True
63,renewal_30,1.0,augmented_exact_k,True,False,False,True
63,renewal_30,0.75,at_least_k,True,False,False,True
63,renewal_30,0.75,augmented_exact_k,True,False,False,True
63,renewal_30,0.5,at_least_k,True,False,False,True
63,renewal_30,0.5,augmented_exact_k,True,False,False,True
63,renewal_30,0.25,at_least_k,True,False,False,True
63,renewal_30,0.25,augmented_exact_k,True,False,False,True
63,renewal_3,1.0,at_least_k,True,False,False,True
63,renewal_3,1.0,augmented_exact_k,True,False,False,True
63,renewal_3,0.75,at_least_k,True,False,False,True
63,renewal_3,0.75,augmented_exact_k,True,False,False,True
63,renewal_3,0.5,at_least_k,True,False,False,True
63,renewal_3,0.5,augmented_exact_k,True,False,False,True
63,renewal_3,0.25,at_least_k,True,False,False,True
63,renewal_3,0.25,augmented_exact_k,True,False,False,True
63,renewal_17,1.0,at_least_k,True,False,False,True
63,renewal_17,1.0,augmented_exact_k,True,False,False,True
63,renewal_17,0.75,at_least_k,True,False,False,True
63,renewal_17,0.75,augmented_exact_k,True,False,False,True
63,renewal_17,0.5,at_least_k,True,False,False,True
63,renewal_17,0.5,augmented_exact_k,True,False,False,True
63,renewal_17,0.25,at_least_k,True,False,False,True
63,renewal_17,0.25,augmented_exact_k,True,False,False,True
63,renewal_4,1.0,at_least_k,True,False,False,True
63,renewal_4,1.0,augmented_exact_k,True,False,False,True
63,renewal_4,0.75,at_least_k,True,False,False,True
63,renewal_4,0.75,augmented_exact_k,True,False,False,True
63,renewal_4,0.5,at_least_k,True,False,False,True
63,renewal_4,0.5,augmented_exact_k,True,False,False,True
63,renewal_4,0.25,at_least_k,True,False,False,True
63,renewal_4,0.25,augmented_exact_k,True,False,False,True
63,renewal_21,1.0,at_least_k,True,False,False,True
63,renewal_21,1.0,augmented_exact_k,True,False,False,True
63,renewal_21,0.75,at_least_k,True,False,False,True
63,renewal_21,0.75,augmented_exact_k,True,False,False,True
63,renewal_21,0.5,at_least_k,True,False,False,True
63,renewal_21,0.5,augmented_exact_k,True,False,False,True
63,renewal_21,0.25,at_least_k,True,False,False,True
63,renewal_21,0.25,augmented_exact_k,True,False,False,True
64,renewal_1,1.0,at_least_k,True,False,False,True
64,renewal_1,1.0,augmented_exact_k,True,False,False,True
64,renewal_1,0.75,at_least_k,True,False,False,True
64,renewal_1,0.75,augmented_exact_k,True,False,False,True
64,renewal_1,0.5,at_least_k,True,False,False,True
64,renewal_1,0.5,augmented_exact_k,True,False,False,True
64,renewal_1,0.25,at_least_k,True,False,False,True
64,renewal_1,0.25,augmented_exact_k,True,False,False,True
64,renewal_14,1.0,at_least_k,True,False,False,True
64,renewal_14,1.0,augmented_exact_k,True,False,False,True
64,renewal_14,0.75,at_least_k,True,False,False,True
64,renewal_14,0.75,augmented_exact_k,True,False,False,True
64,renewal_14,0.5,at_least_k,True,False,False,True
64,renewal_14,0.5,augmented_exact_k,True,False,False,True
64,renewal_14,0.25,at_least_k,True,False,False,True
64,renewal_14,0.25,augmented_exact_k,True,False,False,True
64,renewal_17,1.0,at_least_k,True,False,False,True
64,renewal_17,1.0,augmented_exact_k,True,False,False,True
64,renewal_17,0.75,at_least_k,True,False,False,True
64,renewal_17,0.75,augmented_exact_k,True,False,False,True
64,renewal_17,0.5,at_least_k,True,False,False,True
64,renewal_17,0.5,augmented_exact_k,True,False,False,True
64,renewal_17,0.25,at_least_k,True,False,False,True
64,renewal_17,0.25,augmented_exact_k,True,False,False,True
64,renewal_10,1.0,at_least_k,True,False,False,True
64,renewal_10,1.0,augmented_exact_k,True,False,False,True
64,renewal_10,0.75,at_least_k,True,False,False,True
64,renewal_10,0.75,augmented_exact_k,True,False,False,True
64,renewal_10,0.5,at_least_k,True,False,False,True
64,renewal_10,0.5,augmented_exact_k,True,False,False,True
64,renewal_10,0.25,at_least_k,True,False,False,True
64,renewal_10,0.25,augmented_exact_k,True,False,False,True
64,renewal_2,1.0,at_least_k,True,False,False,True
64,renewal_2,1.0,augmented_exact_k,True,False,False,True
64,renewal_2,0.75,at_least_k,True,False,False,True
64,renewal_2,0.75,augmented_exact_k,True,False,False,True
64,renewal_2,0.5,at_least_k,True,False,False,True
64,renewal_2,0.5,augmented_exact_k,True,False,False,True
64,renewal_2,0.25,at_least_k,True,False,False,True
64,renewal_2,0.25,augmented_exact_k,True,False,False,True
64,renewal_26,1.0,at_least_k,True,False,False,True
64,renewal_26,1.0,augmented_exact_k,True,False,False,True
64,renewal_26,0.75,at_least_k,True,False,False,True
64,renewal_26,0.75,augmented_exact_k,True,False,False,True
64,renewal_26,0.5,at_least_k,True,False,False,True
64,renewal_26,0.5,augmented_exact_k,True,False,False,True
64,renewal_26,0.25,at_least_k,True,False,False,True
64,renewal_26,0.25,augmented_exact_k,True,False,False,True
64,renewal_19,1.0,at_least_k,True,False,False,True
64,renewal_19,1.0,augmented_exact_k,True,False,False,True
64,renewal_19,0.75,at_least_k,True,False,False,True
64,renewal_19,0.75,augmented_exact_k,True,False,False,True
64,renewal_19,0.5,at_least_k,True,False,False,True
64,renewal_19,0.5,augmented_exact_k,True,False,False,True
64,renewal_19,0.25,at_least_k,True,False,False,True
64,renewal_19,0.25,augmented_exact_k,True,False,False,True
64,renewal_3,1.0,at_least_k,True,False,False,True
64,renewal_3,1.0,augmented_exact_k,True,False,False,True
64,renewal_3,0.75,at_least_k,True,False,False,True
64,renewal_3,0.75,augmented_exact_k,True,False,False,True
64,renewal_3,0.5,at_least_k,True,False,False,True
64,renewal_3,0.5,augmented_exact_k,True,False,False,True
64,renewal_3,0.25,at_least_k,True,False,False,True
64,renewal_3,0.25,augmented_exact_k,True,False,False,True
64,renewal_22,1.0,at_least_k,True,False,False,True
64,renewal_22,1.0,augmented_exact_k,True,False,False,True
64,renewal_22,0.75,at_least_k,True,False,False,True
64,renewal_22,0.75,augmented_exact_k,True,False,False,True
64,renewal_22,0.5,at_least_k,True,False,False,True
64,renewal_22,0.5,augmented_exact_k,True,False,False,True
64,renewal_22,0.25,at_least_k,True,False,False,True
64,renewal_22,0.25,augmented_exact_k,True,False,False,True
64,renewal_4,1.0,at_least_k,True,False,False,True
64,renewal_4,1.0,augmented_exact_k,True,False,False,True
64,renewal_4,0.75,at_least_k,True,False,False,True
64,renewal_4,0.75,augmented_exact_k,True,False,False,True
64,renewal_4,0.5,at_least_k,True,False,False,True
64,renewal_4,0.5,augmented_exact_k,True,False,False,True
64,renewal_4,0.25,at_least_k,True,False,False,True
64,renewal_4,0.25,augmented_exact_k,True,False,False,True
64,renewal_28,1.0,at_least_k,True,False,False,True
64,renewal_28,1.0,augmented_exact_k,True,False,False,True
64,renewal_28,0.75,at_least_k,True,False,False,True
64,renewal_28,0.75,augmented_exact_k,True,False,False,True
64,renewal_28,0.5,at_least_k,True,False,False,True
64,renewal_28,0.5,augmented_exact_k,True,False,False,True
64,renewal_28,0.25,at_least_k,True,False,False,True
64,renewal_28,0.25,augmented_exact_k,True,False,False,True
64,renewal_5,1.0,at_least_k,True,False,False,True
64,renewal_5,1.0,augmented_exact_k,True,False,False,True
64,renewal_5,0.75,at_least_k,True,False,False,True
64,renewal_5,0.75,augmented_exact_k,True,False,False,True
64,renewal_5,0.5,at_least_k,True,False,False,True
64,renewal_5,0.5,augmented_exact_k,True,False,False,True
64,renewal_5,0.25,at_least_k,True,False,False,True
64,renewal_5,0.25,augmented_exact_k,True,False,False,True
65,renewal_1,1.0,at_least_k,True,False,False,True
65,renewal_1,1.0,augmented_exact_k,True,False,False,True
65,renewal_1,0.75,at_least_k,True,False,False,True
65,renewal_1,0.75,augmented_exact_k,True,False,False,True
65,renewal_1,0.5,at_least_k,True,False,False,True
65,renewal_1,0.5,augmented_exact_k,True,False,False,True
65,renewal_1,0.25,at_least_k,True,False,False,True
65,renewal_1,0.25,augmented_exact_k,True,False,False,True
65,renewal_31,1.0,at_least_k,True,False,False,True
65,renewal_31,1.0,augmented_exact_k,True,False,False,True
65,renewal_31,0.75,at_least_k,True,False,False,True
65,renewal_31,0.75,augmented_exact_k,True,False,False,True
65,renewal_31,0.5,at_least_k,True,False,False,True
65,renewal_31,0.5,augmented_exact_k,True,False,False,True
65,renewal_31,0.25,at_least_k,True,False,False,True
65,renewal_31,0.25,augmented_exact_k,True,False,False,True
65,renewal_7,1.0,at_least_k,True,False,False,True
65,renewal_7,1.0,augmented_exact_k,True,False,False,True
65,renewal_7,0.75,at_least_k,True,False,False,True
65,renewal_7,0.75,augmented_exact_k,True,False,False,True
65,renewal_7,0.5,at_least_k,True,False,False,True
65,renewal_7,0.5,augmented_exact_k,True,False,False,True
65,renewal_7,0.25,at_least_k,True,False,False,True
65,renewal_7,0.25,augmented_exact_k,True,False,False,True
65,renewal_14,1.0,at_least_k,True,False,False,True
65,renewal_14,1.0,augmented_exact_k,True,False,False,True
65,renewal_14,0.75,at_least_k,True,False,False,True
65,renewal_14,0.75,augmented_exact_k,True,False,False,True
65,renewal_14,0.5,at_least_k,True,False,False,True
65,renewal_14,0.5,augmented_exact_k,True,False,False,True
65,renewal_14,0.25,at_least_k,True,False,False,True
65,renewal_14,0.25,augmented_exact_k,True,False,False,True
65,renewal_2,1.0,at_least_k,True,False,False,True
65,renewal_2,1.0,augmented_exact_k,True,False,False,True
65,renewal_2,0.75,at_least_k,True,False,False,True
65,renewal_2,0.75,augmented_exact_k,True,False,False,True
65,renewal_2,0.5,at_least_k,True,False,False,True
65,renewal_2,0.5,augmented_exact_k,True,False,False,True
65,renewal_2,0.25,at_least_k,True,False,False,True
65,renewal_2,0.25,augmented_exact_k,True,False,False,True
65,renewal_10,1.0,at_least_k,True,False,False,True
65,renewal_10,1.0,augmented_exact_k,True,False,False,True
65,renewal_10,0.75,at_least_k,True,False,False,True
65,renewal_10,0.75,augmented_exact_k,True,False,False,True
65,renewal_10,0.5,at_least_k,True,False,False,True
65,renewal_10,0.5,augmented_exact_k,True,False,False,True
65,renewal_10,0.25,at_least_k,True,False,False,True
65,renewal_10,0.25,augmented_exact_k,True,False,False,True
65,renewal_18,1.0,at_least_k,True,False,False,True
65,renewal_18,1.0,augmented_exact_k,True,False,False,True
65,renewal_18,0.75,at_least_k,True,False,False,True
65,renewal_18,0.75,augmented_exact_k,True,False,False,True
65,renewal_18,0.5,at_least_k,True,False,False,True
65,renewal_18,0.5,augmented_exact_k,True,False,False,True
65,renewal_18,0.25,at_least_k,True,False,False,True
65,renewal_18,0.25,augmented_exact_k,True,False,False,True
65,renewal_3,1.0,at_least_k,True,False,False,True
65,renewal_3,1.0,augmented_exact_k,True,False,False,True
65,renewal_3,0.75,at_least_k,True,False,False,True
65,renewal_3,0.75,augmented_exact_k,True,False,False,True
65,renewal_3,0.5,at_least_k,True,False,False,True
65,renewal_3,0.5,augmented_exact_k,True,False,False,True
65,renewal_3,0.25,at_least_k,True,False,False,True
65,renewal_3,0.25,augmented_exact_k,True,False,False,True
65,renewal_27,1.0,at_least_k,True,False,False,True
65,renewal_27,1.0,augmented_exact_k,True,False,False,True
65,renewal_27,0.75,at_least_k,True,False,False,True
65,renewal_27,0.75,augmented_exact_k,True,False,False,True
65,renewal_27,0.5,at_least_k,True,False,False,True
65,renewal_27,0.5,augmented_exact_k,True,False,False,True
65,renewal_27,0.25,at_least_k,True,False,False,True
65,renewal_27,0.25,augmented_exact_k,True,False,False,True
65,renewal_4,1.0,at_least_k,True,False,False,True
65,renewal_4,1.0,augmented_exact_k,True,False,False,True
65,renewal_4,0.75,at_least_k,True,False,False,True
65,renewal_4,0.75,augmented_exact_k,True,False,False,True
65,renewal_4,0.5,at_least_k,True,False,False,True
65,renewal_4,0.5,augmented_exact_k,True,False,False,True
65,renewal_4,0.25,at_least_k,True,False,False,True
65,renewal_4,0.25,augmented_exact_k,True,False,False,True
65,renewal_32,1.0,at_least_k,True,False,False,True
65,renewal_32,1.0,augmented_exact_k,True,False,False,True
65,renewal_32,0.75,at_least_k,True,False,False,True
65,renewal_32,0.75,augmented_exact_k,True,False,False,True
65,renewal_32,0.5,at_least_k,True,False,False,True
65,renewal_32,0.5,augmented_exact_k,True,False,False,True
65,renewal_32,0.25,at_least_k,True,False,False,True
65,renewal_32,0.25,augmented_exact_k,True,False,False,True
65,renewal_5,1.0,at_least_k,True,False,False,True
65,renewal_5,1.0,augmented_exact_k,True,False,False,True
65,renewal_5,0.75,at_least_k,True,False,False,True
65,renewal_5,0.75,augmented_exact_k,True,False,False,True
65,renewal_5,0.5,at_least_k,True,False,False,True
65,renewal_5,0.5,augmented_exact_k,True,False,False,True
65,renewal_5,0.25,at_least_k,True,False,False,True
65,renewal_5,0.25,augmented_exact_k,True,False,False,True
66,renewal_1,1.0,at_least_k,True,False,False,True
66,renewal_1,1.0,augmented_exact_k,True,False,False,True
66,renewal_1,0.75,at_least_k,True,False,False,True
66,renewal_1,0.75,augmented_exact_k,True,False,False,True
66,renewal_1,0.5,at_least_k,True,False,False,True
66,renewal_1,0.5,augmented_exact_k,True,False,False,True
66,renewal_1,0.25,at_least_k,True,False,False,True
66,renewal_1,0.25,augmented_exact_k,True,False,False,True
66,renewal_17,1.0,at_least_k,True,False,False,True
66,renewal_17,1.0,augmented_exact_k,True,False,False,True
66,renewal_17,0.75,at_least_k,True,False,False,True
66,renewal_17,0.75,augmented_exact_k,True,False,False,True
66,renewal_17,0.5,at_least_k,True,False,False,True
66,renewal_17,0.5,augmented_exact_k,True,False,False,True
66,renewal_17,0.25,at_least_k,True,False,False,True
66,renewal_17,0.25,augmented_exact_k,True,False,False,True
66,renewal_18,1.0,at_least_k,True,False,False,True
66,renewal_18,1.0,augmented_exact_k,True,False,False,True
66,renewal_18,0.75,at_least_k,True,False,False,True
66,renewal_18,0.75,augmented_exact_k,True,False,False,True
66,renewal_18,0.5,at_least_k,True,False,False,True
66,renewal_18,0.5,augmented_exact_k,True,False,False,True
66,renewal_18,0.25,at_least_k,True,False,False,True
66,renewal_18,0.25,augmented_exact_k,True,False,False,True
66,renewal_8,1.0,at_least_k,True,False,False,True
66,renewal_8,1.0,augmented_exact_k,True,False,False,True
66,renewal_8,0.75,at_least_k,True,False,False,True
66,renewal_8,0.75,augmented_exact_k,True,False,False,True
66,renewal_8,0.5,at_least_k,True,False,False,True
66,renewal_8,0.5,augmented_exact_k,True,False,False,True
66,renewal_8,0.25,at_least_k,True,False,False,True
66,renewal_8,0.25,augmented_exact_k,True,False,False,True
66,renewal_2,1.0,at_least_k,True,False,False,True
66,renewal_2,1.0,augmented_exact_k,True,False,False,True
66,renewal_2,0.75,at_least_k,True,False,False,True
66,renewal_2,0.75,augmented_exact_k,True,False,False,True
66,renewal_2,0.5,at_least_k,True,False,False,True
66,renewal_2,0.5,augmented_exact_k,True,False,False,True
66,renewal_2,0.25,at_least_k,True,False,False,True
66,renewal_2,0.25,augmented_exact_k,True,False,False,True
66,renewal_25,1.0,at_least_k,True,False,False,True
66,renewal_25,1.0,augmented_exact_k,True,False,False,True
66,renewal_25,0.75,at_least_k,True,False,False,True
66,renewal_25,0.75,augmented_exact_k,True,False,False,True
66,renewal_25,0.5,at_least_k,True,False,False,True
66,renewal_25,0.5,augmented_exact_k,True,False,False,True
66,renewal_25,0.25,at_least_k,True,False,False,True
66,renewal_25,0.25,augmented_exact_k,True,False,False,True
66,renewal_27,1.0,at_least_k,True,False,False,True
66,renewal_27,1.0,augmented_exact_k,True,False,False,True
66,renewal_27,0.75,at_least_k,True,False,False,True
66,renewal_27,0.75,augmented_exact_k,True,False,False,True
66,renewal_27,0.5,at_least_k,True,False,False,True
66,renewal_27,0.5,augmented_exact_k,True,False,False,True
66,renewal_27,0.25,at_least_k,True,False,False,True
66,renewal_27,0.25,augmented_exact_k,True,False,False,True
66,renewal_21,1.0,at_least_k,True,False,False,True
66,renewal_21,1.0,augmented_exact_k,True,False,False,True
66,renewal_21,0.75,at_least_k,True,False,False,True
66,renewal_21,0.75,augmented_exact_k,True,False,False,True
66,renewal_21,0.5,at_least_k,True,False,False,True
66,renewal_21,0.5,augmented_exact_k,True,False,False,True
66,renewal_21,0.25,at_least_k,True,False,False,True
66,renewal_21,0.25,augmented_exact_k,True,False,False,True
66,renewal_3,1.0,at_least_k,True,False,False,True
66,renewal_3,1.0,augmented_exact_k,True,False,False,True
66,renewal_3,0.75,at_least_k,True,False,False,True
66,renewal_3,0.75,augmented_exact_k,True,False,False,True
66,renewal_3,0.5,at_least_k,True,False,False,True
66,renewal_3,0.5,augmented_exact_k,True,False,False,True
66,renewal_3,0.25,at_least_k,True,False,False,True
66,renewal_3,0.25,augmented_exact_k,True,False,False,True
66,renewal_30,1.0,at_least_k,True,False,False,True
66,renewal_30,1.0,augmented_exact_k,True,False,False,True
66,renewal_30,0.75,at_least_k,True,False,False,True
66,renewal_30,0.75,augmented_exact_k,True,False,False,True
66,renewal_30,0.5,at_least_k,True,False,False,True
66,renewal_30,0.5,augmented_exact_k,True,False,False,True
66,renewal_30,0.25,at_least_k,True,False,False,True
66,renewal_30,0.25,augmented_exact_k,True,False,False,True
66,renewal_4,1.0,at_least_k,True,False,False,True
66,renewal_4,1.0,augmented_exact_k,True,False,False,True
66,renewal_4,0.75,at_least_k,True,False,False,True
66,renewal_4,0.75,augmented_exact_k,True,False,False,True
66,renewal_4,0.5,at_least_k,True,False,False,True
66,renewal_4,0.5,augmented_exact_k,True,False,False,True
66,renewal_4,0.25,at_least_k,True,False,False,True
66,renewal_4,0.25,augmented_exact_k,True,False,False,True
66,renewal_5,1.0,at_least_k,True,False,False,True
66,renewal_5,1.0,augmented_exact_k,True,False,False,True
66,renewal_5,0.75,at_least_k,True,False,False,True
66,renewal_5,0.75,augmented_exact_k,True,False,False,True
66,renewal_5,0.5,at_least_k,True,False,False,True
66,renewal_5,0.5,augmented_exact_k,True,False,False,True
66,renewal_5,0.25,at_least_k,True,False,False,True
66,renewal_5,0.25,augmented_exact_k,True,False,False,True
67,renewal_1,1.0,at_least_k,True,False,False,True
67,renewal_1,1.0,augmented_exact_k,True,False,False,True
67,renewal_1,0.75,at_least_k,True,False,False,True
67,renewal_1,0.75,augmented_exact_k,True,False,False,True
67,renewal_1,0.5,at_least_k,True,False,False,True
67,renewal_1,0.5,augmented_exact_k,True,False,False,True
67,renewal_1,0.25,at_least_k,True,False,False,True
67,renewal_1,0.25,augmented_exact_k,True,False,False,True
67,renewal_7,1.0,at_least_k,True,False,False,True
67,renewal_7,1.0,augmented_exact_k,True,False,False,True
67,renewal_7,0.75,at_least_k,True,False,False,True
67,renewal_7,0.75,augmented_exact_k,True,False,False,True
67,renewal_7,0.5,at_least_k,True,False,False,True
67,renewal_7,0.5,augmented_exact_k,True,False,False,True
67,renewal_7,0.25,at_least_k,True,False,False,True
67,renewal_7,0.25,augmented_exact_k,True,False,False,True
67,renewal_20,1.0,at_least_k,True,False,False,True
67,renewal_20,1.0,augmented_exact_k,True,False,False,True
67,renewal_20,0.75,at_least_k,True,False,False,True
67,renewal_20,0.75,augmented_exact_k,True,False,False,True
67,renewal_20,0.5,at_least_k,True,False,False,True
67,renewal_20,0.5,augmented_exact_k,True,False,False,True
67,renewal_20,0.25,at_least_k,True,False,False,True
67,renewal_20,0.25,augmented_exact_k,True,False,False,True
67,renewal_13,1.0,at_least_k,True,False,False,True
67,renewal_13,1.0,augmented_exact_k,True,False,False,True
67,renewal_13,0.75,at_least_k,True,False,False,True
67,renewal_13,0.75,augmented_exact_k,True,False,False,True
67,renewal_13,0.5,at_least_k,True,False,False,True
67,renewal_13,0.5,augmented_exact_k,True,False,False,True
67,renewal_13,0.25,at_least_k,True,False,False,True
67,renewal_13,0.25,augmented_exact_k,True,False,False,True
67,renewal_2,1.0,at_least_k,True,False,False,True
67,renewal_2,1.0,augmented_exact_k,True,False,False,True
67,renewal_2,0.75,at_least_k,True,False,False,True
67,renewal_2,0.75,augmented_exact_k,True,False,False,True
67,renewal_2,0.5,at_least_k,True,False,False,True
67,renewal_2,0.5,augmented_exact_k,True,False,False,True
67,renewal_2,0.25,at_least_k,True,False,False,True
67,renewal_2,0.25,augmented_exact_k,True,False,False,True
67,renewal_10,1.0,at_least_k,True,False,False,True
67,renewal_10,1.0,augmented_exact_k,True,False,False,True
67,renewal_10,0.75,at_least_k,True,False,False,True
67,renewal_10,0.75,augmented_exact_k,True,False,False,True
67,renewal_10,0.5,at_least_k,True,False,False,True
67,renewal_10,0.5,augmented_exact_k,True,False,False,True
67,renewal_10,0.25,at_least_k,True,False,False,True
67,renewal_10,0.25,augmented_exact_k,True,False,False,True
67,renewal_27,1.0,at_least_k,True,False,False,True
67,renewal_27,1.0,augmented_exact_k,True,False,False,True
67,renewal_27,0.75,at_least_k,True,False,False,True
67,renewal_27,0.75,augmented_exact_k,True,False,False,True
67,renewal_27,0.5,at_least_k,True,False,False,True
67,renewal_27,0.5,augmented_exact_k,True,False,False,True
67,renewal_27,0.25,at_least_k,True,False,False,True
67,renewal_27,0.25,augmented_exact_k,True,False,False,True
67,renewal_3,1.0,at_least_k,True,False,False,True
67,renewal_3,1.0,augmented_exact_k,True,False,False,True
67,renewal_3,0.75,at_least_k,True,False,False,True
67,renewal_3,0.75,augmented_exact_k,True,False,False,True
67,renewal_3,0.5,at_least_k,True,False,False,True
67,renewal_3,0.5,augmented_exact_k,True,False,False,True
67,renewal_3,0.25,at_least_k,True,False,False,True
67,renewal_3,0.25,augmented_exact_k,True,False,False,True
67,renewal_18,1.0,at_least_k,True,False,False,True
67,renewal_18,1.0,augmented_exact_k,True,False,False,True
67,renewal_18,0.75,at_least_k,True,False,False,True
67,renewal_18,0.75,augmented_exact_k,True,False,False,True
67,renewal_18,0.5,at_least_k,True,False,False,True
67,renewal_18,0.5,augmented_exact_k,True,False,False,True
67,renewal_18,0.25,at_least_k,True,False,False,True
67,renewal_18,0.25,augmented_exact_k,True,False,False,True
67,renewal_4,1.0,at_least_k,True,False,False,True
67,renewal_4,1.0,augmented_exact_k,True,False,False,True
67,renewal_4,0.75,at_least_k,True,False,False,True
67,renewal_4,0.75,augmented_exact_k,True,False,False,True
67,renewal_4,0.5,at_least_k,True,False,False,True
67,renewal_4,0.5,augmented_exact_k,True,False,False,True
67,renewal_4,0.25,at_least_k,True,False,False,True
67,renewal_4,0.25,augmented_exact_k,True,False,False,True
67,renewal_25,1.0,at_least_k,True,False,False,True
67,renewal_25,1.0,augmented_exact_k,True,False,False,True
67,renewal_25,0.75,at_least_k,True,False,False,True
67,renewal_25,0.75,augmented_exact_k,True,False,False,True
67,renewal_25,0.5,at_least_k,True,False,False,True
67,renewal_25,0.5,augmented_exact_k,True,False,False,True
67,renewal_25,0.25,at_least_k,True,False,False,True
67,renewal_25,0.25,augmented_exact_k,True,False,False,True
67,renewal_5,1.0,at_least_k,True,False,False,True
67,renewal_5,1.0,augmented_exact_k,True,False,False,True
67,renewal_5,0.75,at_least_k,True,False,False,True
67,renewal_5,0.75,augmented_exact_k,True,False,False,True
67,renewal_5,0.5,at_least_k,True,False,False,True
67,renewal_5,0.5,augmented_exact_k,True,False,False,True
67,renewal_5,0.25,at_least_k,True,False,False,True
67,renewal_5,0.25,augmented_exact_k,True,False,False,True
68,renewal_1,1.0,at_least_k,True,False,False,True
68,renewal_1,1.0,augmented_exact_k,True,False,False,True
68,renewal_1,0.75,at_least_k,True,False,False,True
68,renewal_1,0.75,augmented_exact_k,True,False,False,True
68,renewal_1,0.5,at_least_k,True,False,False,True
68,renewal_1,0.5,augmented_exact_k,True,False,False,True
68,renewal_1,0.25,at_least_k,True,False,False,True
68,renewal_1,0.25,augmented_exact_k,True,False,False,True
68,renewal_12,1.0,at_least_k,True,False,False,True
68,renewal_12,1.0,augmented_exact_k,True,False,False,True
68,renewal_12,0.75,at_least_k,True,False,False,True
68,renewal_12,0.75,augmented_exact_k,True,False,False,True
68,renewal_12,0.5,at_least_k,True,False,False,True
68,renewal_12,0.5,augmented_exact_k,True,False,False,True
68,renewal_12,0.25,at_least_k,True,False,False,True
68,renewal_12,0.25,augmented_exact_k,True,False,False,True
68,renewal_17,1.0,at_least_k,True,False,False,True
68,renewal_17,1.0,augmented_exact_k,True,False,False,True
68,renewal_17,0.75,at_least_k,True,False,False,True
68,renewal_17,0.75,augmented_exact_k,True,False,False,True
68,renewal_17,0.5,at_least_k,True,False,False,True
68,renewal_17,0.5,augmented_exact_k,True,False,False,True
68,renewal_17,0.25,at_least_k,True,False,False,True
68,renewal_17,0.25,augmented_exact_k,True,False,False,True
68,renewal_8,1.0,at_least_k,True,False,False,True
68,renewal_8,1.0,augmented_exact_k,True,False,False,True
68,renewal_8,0.75,at_least_k,True,False,False,True
68,renewal_8,0.75,augmented_exact_k,True,False,False,True
68,renewal_8,0.5,at_least_k,True,False,False,True
68,renewal_8,0.5,augmented_exact_k,True,False,False,True
68,renewal_8,0.25,at_least_k,True,False,False,True
68,renewal_8,0.25,augmented_exact_k,True,False,False,True
