mode,family_semantics,certification_regime,severity,threshold_fraction,certificate_correlation,samples,family_size_mean,strict_parent_cert_failure_rate,certification_rescue_rate,family_certification_resilience_rate,family_internal_loss_rate,family_internal_survival_rate,mean_certified_family_member_count,metric_artifact_risk_rate
orientation_degradation,at_least_k,independent_member,0.5,0.25,0.25,2400,5.115,0.48875,0.155,0.66625,0.33375,0.66625,2.484167,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.25,0.5,2400,5.115,0.4425,0.11625,0.67375,0.32625,0.67375,2.59375,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.25,0.75,2400,5.115,0.6375,0.065417,0.427917,0.572083,0.427917,2.075,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.25,1.0,2400,5.115,0.525,0.0,0.475,0.525,0.475,2.355,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.5,0.0,2400,3.786667,0.517083,0.244167,0.727083,0.272917,0.727083,1.895417,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.5,0.25,2400,3.786667,0.54375,0.197083,0.653333,0.346667,0.653333,1.857917,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.5,0.5,2400,3.786667,0.430417,0.094167,0.66375,0.33625,0.66375,1.9675,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.5,0.75,2400,3.786667,0.6325,0.054167,0.421667,0.578333,0.421667,1.515,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.5,1.0,2400,3.786667,0.525,0.0,0.475,0.525,0.475,1.73125,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.75,0.0,2400,1.733333,0.538333,0.1,0.561667,0.438333,0.561667,0.8325,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.75,0.25,2400,1.733333,0.554167,0.07125,0.517083,0.482917,0.517083,0.843333,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.75,0.5,2400,1.733333,0.430417,0.019167,0.58875,0.41125,0.58875,0.952917,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.75,0.75,2400,1.733333,0.635417,0.02875,0.393333,0.606667,0.393333,0.62625,0.0
orientation_degradation,at_least_k,independent_member,0.5,0.75,1.0,2400,1.733333,0.525,0.0,0.475,0.525,0.475,0.775,0.0
orientation_degradation,at_least_k,independent_member,0.5,1.0,0.0,2400,1.0,0.5425,0.0,0.4575,0.5425,0.4575,0.4575,0.0
orientation_degradation,at_least_k,independent_member,0.5,1.0,0.25,2400,1.0,0.564167,0.0,0.435833,0.564167,0.435833,0.435833,0.0
orientation_degradation,at_least_k,independent_member,0.5,1.0,0.5,2400,1.0,0.444583,0.0,0.555417,0.444583,0.555417,0.555417,0.0
orientation_degradation,at_least_k,independent_member,0.5,1.0,0.75,2400,1.0,0.641667,0.0,0.358333,0.641667,0.358333,0.358333,0.0
orientation_degradation,at_least_k,independent_member,0.5,1.0,1.0,2400,1.0,0.525,0.0,0.475,0.525,0.475,0.475,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.25,0.0,2400,5.115,0.80875,0.319167,0.510417,0.489583,0.510417,1.26,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.25,0.25,2400,5.115,0.743333,0.277917,0.534583,0.465417,0.534583,1.28375,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.25,0.5,2400,5.115,0.695833,0.168333,0.4725,0.5275,0.4725,1.410417,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.25,0.75,2400,5.115,0.675417,0.0975,0.422083,0.577917,0.422083,1.49625,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.25,1.0,2400,5.115,0.741667,0.0,0.258333,0.741667,0.258333,1.376667,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.5,0.0,2400,3.786667,0.825417,0.300833,0.475417,0.524583,0.475417,0.906667,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.5,0.25,2400,3.786667,0.709583,0.195833,0.48625,0.51375,0.48625,0.95125,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.5,0.5,2400,3.786667,0.700417,0.154167,0.45375,0.54625,0.45375,1.025417,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.5,0.75,2400,3.786667,0.647083,0.060833,0.41375,0.58625,0.41375,1.111667,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.5,1.0,2400,3.786667,0.741667,0.0,0.258333,0.741667,0.258333,1.034583,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.75,0.0,2400,1.733333,0.76625,0.080417,0.314167,0.685833,0.314167,0.409167,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.75,0.25,2400,1.733333,0.740417,0.061667,0.32125,0.67875,0.32125,0.419167,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.75,0.5,2400,1.733333,0.689167,0.046667,0.3575,0.6425,0.3575,0.479583,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.75,0.75,2400,1.733333,0.669167,0.038333,0.369167,0.630833,0.369167,0.528333,0.0
orientation_degradation,at_least_k,independent_member,0.75,0.75,1.0,2400,1.733333,0.741667,0.0,0.258333,0.741667,0.258333,0.486667,0.0
orientation_degradation,at_least_k,independent_member,0.75,1.0,0.0,2400,1.0,0.77,0.0,0.23,0.77,0.23,0.23,0.0
orientation_degradation,at_least_k,independent_member,0.75,1.0,0.25,2400,1.0,0.749167,0.0,0.250833,0.749167,0.250833,0.250833,0.0
orientation_degradation,at_least_k,independent_member,0.75,1.0,0.5,2400,1.0,0.696667,0.0,0.303333,0.696667,0.303333,0.303333,0.0
orientation_degradation,at_least_k,independent_member,0.75,1.0,0.75,2400,1.0,0.65375,0.0,0.34625,0.65375,0.34625,0.34625,0.0
orientation_degradation,at_least_k,independent_member,0.75,1.0,1.0,2400,1.0,0.741667,0.0,0.258333,0.741667,0.258333,0.258333,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.25,0.0,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.25,0.25,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.25,0.5,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.25,0.75,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.25,1.0,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.5,0.0,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.5,0.25,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.5,0.5,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.5,0.75,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.5,1.0,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.75,0.0,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.75,0.25,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.75,0.5,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.75,0.75,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,0.75,1.0,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,1.0,0.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,1.0,0.25,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,1.0,0.5,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,1.0,0.75,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,independent_member,1.0,1.0,1.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,0.0,2400,5.115,0.1975,0.0,0.8025,0.1975,0.8025,4.126667,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,0.25,2400,5.115,0.3125,0.0,0.6875,0.3125,0.6875,3.750833,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,0.5,2400,5.115,0.175,0.0,0.825,0.175,0.825,4.083333,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,0.75,2400,5.115,0.310833,0.0,0.689167,0.310833,0.689167,3.630833,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,1.0,2400,5.115,0.357083,0.0,0.642917,0.357083,0.642917,3.80625,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,0.0,2400,3.786667,0.1975,0.0,0.8025,0.1975,0.8025,3.058333,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,0.25,2400,3.786667,0.3125,0.0,0.6875,0.3125,0.6875,2.777917,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,0.5,2400,3.786667,0.175,0.0,0.825,0.175,0.825,3.02625,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,0.75,2400,3.786667,0.310833,0.0,0.689167,0.310833,0.689167,2.669583,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,1.0,2400,3.786667,0.357083,0.0,0.642917,0.357083,0.642917,2.775833,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,0.0,2400,1.733333,0.1975,0.0,0.8025,0.1975,0.8025,1.405833,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,0.25,2400,1.733333,0.3125,0.0,0.6875,0.3125,0.6875,1.244167,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,0.5,2400,1.733333,0.175,0.0,0.825,0.175,0.825,1.413333,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,0.75,2400,1.733333,0.310833,0.0,0.689167,0.310833,0.689167,1.184167,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,1.0,2400,1.733333,0.357083,0.0,0.642917,0.357083,0.642917,1.209583,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,0.0,2400,1.0,0.1975,0.0,0.8025,0.1975,0.8025,0.8025,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,0.25,2400,1.0,0.3125,0.0,0.6875,0.3125,0.6875,0.6875,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,0.5,2400,1.0,0.175,0.0,0.825,0.175,0.825,0.825,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,0.75,2400,1.0,0.310833,0.0,0.689167,0.310833,0.689167,0.689167,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,1.0,2400,1.0,0.357083,0.0,0.642917,0.357083,0.642917,0.642917,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,0.0,2400,5.115,0.503333,0.0,0.496667,0.503333,0.496667,2.815833,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,0.25,2400,5.115,0.51,0.0,0.49,0.51,0.49,2.42,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,0.5,2400,5.115,0.4225,0.0,0.5775,0.4225,0.5775,2.258333,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,0.75,2400,5.115,0.56125,0.0,0.43875,0.56125,0.43875,2.389583,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,1.0,2400,5.115,0.557917,0.0,0.442083,0.557917,0.442083,2.409583,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,0.0,2400,3.786667,0.503333,0.0,0.496667,0.503333,0.496667,2.09375,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,0.25,2400,3.786667,0.51,0.0,0.49,0.51,0.49,1.7975,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,0.5,2400,3.786667,0.4225,0.0,0.5775,0.4225,0.5775,1.72875,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,0.75,2400,3.786667,0.56125,0.0,0.43875,0.56125,0.43875,1.762083,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,1.0,2400,3.786667,0.557917,0.0,0.442083,0.557917,0.442083,1.79625,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,0.0,2400,1.733333,0.503333,0.0,0.496667,0.503333,0.496667,0.925,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,0.25,2400,1.733333,0.51,0.0,0.49,0.51,0.49,0.83,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,0.5,2400,1.733333,0.4225,0.0,0.5775,0.4225,0.5775,0.850833,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,0.75,2400,1.733333,0.56125,0.0,0.43875,0.56125,0.43875,0.77875,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,1.0,2400,1.733333,0.557917,0.0,0.442083,0.557917,0.442083,0.815417,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,0.0,2400,1.0,0.503333,0.0,0.496667,0.503333,0.496667,0.496667,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,0.25,2400,1.0,0.51,0.0,0.49,0.51,0.49,0.49,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,0.5,2400,1.0,0.4225,0.0,0.5775,0.4225,0.5775,0.5775,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,0.75,2400,1.0,0.56125,0.0,0.43875,0.56125,0.43875,0.43875,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,1.0,2400,1.0,0.557917,0.0,0.442083,0.557917,0.442083,0.442083,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,0.0,2400,5.115,0.82125,0.0,0.17875,0.82125,0.17875,0.962917,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,0.25,2400,5.115,0.562917,0.0,0.437083,0.562917,0.437083,1.84625,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,0.5,2400,5.115,0.846667,0.0,0.153333,0.846667,0.153333,0.860833,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,0.75,2400,5.115,0.772917,0.0,0.227083,0.772917,0.227083,1.514583,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,1.0,2400,5.115,0.729583,0.0,0.270417,0.729583,0.270417,1.152917,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,0.0,2400,3.786667,0.82125,0.0,0.17875,0.82125,0.17875,0.697083,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,0.25,2400,3.786667,0.562917,0.0,0.437083,0.562917,0.437083,1.401667,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,0.5,2400,3.786667,0.846667,0.0,0.153333,0.846667,0.153333,0.644583,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,0.75,2400,3.786667,0.772917,0.0,0.227083,0.772917,0.227083,1.110833,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,1.0,2400,3.786667,0.729583,0.0,0.270417,0.729583,0.270417,0.842917,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,0.0,2400,1.733333,0.82125,0.0,0.17875,0.82125,0.17875,0.277083,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,0.25,2400,1.733333,0.562917,0.0,0.437083,0.562917,0.437083,0.710417,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,0.5,2400,1.733333,0.846667,0.0,0.153333,0.846667,0.153333,0.248333,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,0.75,2400,1.733333,0.772917,0.0,0.227083,0.772917,0.227083,0.477083,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,1.0,2400,1.733333,0.729583,0.0,0.270417,0.729583,0.270417,0.385417,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,0.0,2400,1.0,0.82125,0.0,0.17875,0.82125,0.17875,0.17875,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,0.25,2400,1.0,0.562917,0.0,0.437083,0.562917,0.437083,0.437083,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,0.5,2400,1.0,0.846667,0.0,0.153333,0.846667,0.153333,0.153333,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,0.75,2400,1.0,0.772917,0.0,0.227083,0.772917,0.227083,0.227083,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,1.0,2400,1.0,0.729583,0.0,0.270417,0.729583,0.270417,0.270417,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,0.0,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,0.25,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,0.5,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,0.75,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,1.0,2400,5.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,0.0,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,0.25,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,0.5,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,0.75,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,1.0,2400,3.786667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,0.0,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,0.25,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,0.5,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,0.75,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,1.0,2400,1.733333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,0.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,0.25,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,0.5,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,0.75,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,1.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,0.0,2400,2.686667,0.64,0.200833,0.560833,0.439167,0.560833,1.503333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,0.25,2400,2.686667,0.629583,0.190417,0.560833,0.439167,0.560833,1.503333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,0.5,2400,2.686667,0.62375,0.184583,0.560833,0.439167,0.560833,1.503333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,0.75,2400,2.686667,0.635,0.195833,0.560833,0.439167,0.560833,1.503333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,1.0,2400,2.686667,0.59125,0.152083,0.560833,0.439167,0.560833,1.503333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,0.0,2400,3.053333,0.644167,0.205,0.560833,0.439167,0.560833,1.87,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,0.25,2400,3.053333,0.612917,0.17375,0.560833,0.439167,0.560833,1.87,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,0.5,2400,3.053333,0.592917,0.15375,0.560833,0.439167,0.560833,1.87,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,0.75,2400,3.053333,0.610833,0.171667,0.560833,0.439167,0.560833,1.87,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,1.0,2400,3.053333,0.575833,0.136667,0.560833,0.439167,0.560833,1.87,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,0.0,2400,1.733333,0.883333,0.066667,0.183333,0.816667,0.183333,0.55,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,0.25,2400,1.733333,0.889167,0.0725,0.183333,0.816667,0.183333,0.55,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,0.5,2400,1.733333,0.89375,0.077083,0.183333,0.816667,0.183333,0.55,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,0.75,2400,1.733333,0.886667,0.07,0.183333,0.816667,0.183333,0.55,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,1.0,2400,1.733333,0.877917,0.06125,0.183333,0.816667,0.183333,0.55,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,0.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,0.25,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,0.5,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,0.75,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,1.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,0.0,2400,2.686667,0.762917,0.32375,0.560833,0.439167,0.560833,0.9425,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,0.25,2400,2.686667,0.775,0.335833,0.560833,0.439167,0.560833,0.9425,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,0.5,2400,2.686667,0.77875,0.339583,0.560833,0.439167,0.560833,0.9425,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,0.75,2400,2.686667,0.787083,0.347917,0.560833,0.439167,0.560833,0.9425,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,1.0,2400,2.686667,0.752083,0.312917,0.560833,0.439167,0.560833,0.9425,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,0.0,2400,3.053333,0.749583,0.310417,0.560833,0.439167,0.560833,1.125833,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,0.25,2400,3.053333,0.772083,0.332917,0.560833,0.439167,0.560833,1.125833,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,0.5,2400,3.053333,0.768333,0.329167,0.560833,0.439167,0.560833,1.125833,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,0.75,2400,3.053333,0.7825,0.343333,0.560833,0.439167,0.560833,1.125833,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,1.0,2400,3.053333,0.748333,0.309167,0.560833,0.439167,0.560833,1.125833,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,0.0,2400,1.733333,0.925,0.108333,0.183333,0.816667,0.183333,0.366667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,0.25,2400,1.733333,0.941667,0.125,0.183333,0.816667,0.183333,0.366667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,0.5,2400,1.733333,0.91875,0.102083,0.183333,0.816667,0.183333,0.366667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,0.75,2400,1.733333,0.928333,0.111667,0.183333,0.816667,0.183333,0.366667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,1.0,2400,1.733333,0.91,0.093333,0.183333,0.816667,0.183333,0.366667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,0.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,0.25,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,0.5,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,0.75,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,1.0,2400,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,0.0,2400,2.686667,0.915833,0.2975,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,0.25,2400,2.686667,0.926667,0.308333,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,0.5,2400,2.686667,0.910417,0.292083,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,0.75,2400,2.686667,0.92125,0.302917,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,1.0,2400,2.686667,0.915417,0.297083,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,0.0,2400,3.053333,0.92125,0.302917,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,0.25,2400,3.053333,0.942083,0.32375,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,0.5,2400,3.053333,0.924167,0.305833,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,0.75,2400,3.053333,0.941667,0.323333,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,1.0,2400,3.053333,0.928333,0.31,0.381667,0.618333,0.381667,0.381667,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,0.0,2400,1.733333,0.95,0.133333,0.183333,0.816667,0.183333,0.183333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,0.25,2400,1.733333,0.96375,0.147083,0.183333,0.816667,0.183333,0.183333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,0.5,2400,1.733333,0.957917,0.14125,0.183333,0.816667,0.183333,0.183333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,0.75,2400,1.733333,0.954167,0.1375,0.183333,0.816667,0.183333,0.183333,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,1.0,2400,1.733333,0.959167,0.1425,0.183333,0.816667,0.183333,0.183333,0.0
