mode,family_semantics,certification_regime,severity,threshold_fraction,certificate_correlation,support_width,samples,family_size_mean,strict_parent_loss_rate,family_internal_loss_rate,certification_rescue_rate,family_certification_resilience_rate,mean_certified_family_member_count,metric_artifact_risk_rate
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.25,1,1054,1.0,0.21537,0.21537,0.0,0.78463,0.78463,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.25,2,430,3.0,0.425581,0.425581,0.0,0.574419,1.723256,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.25,3,476,7.0,0.363445,0.363445,0.0,0.636555,4.455882,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.25,4,440,15.0,0.304545,0.304545,0.0,0.695455,10.431818,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.5,1,1054,1.0,0.095825,0.095825,0.0,0.904175,0.904175,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.5,2,430,3.0,0.255814,0.255814,0.0,0.744186,2.232558,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.5,3,476,7.0,0.304622,0.304622,0.0,0.695378,4.867647,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.5,4,440,15.0,0.306818,0.306818,0.0,0.693182,10.397727,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.75,1,1054,1.0,0.189753,0.189753,0.0,0.810247,0.810247,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.75,2,430,3.0,0.246512,0.246512,0.0,0.753488,2.260465,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.75,3,476,7.0,0.239496,0.239496,0.0,0.760504,5.323529,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,0.75,4,440,15.0,0.265909,0.265909,0.0,0.734091,11.011364,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,1.0,1,1054,1.0,0.225806,0.225806,0.0,0.774194,0.774194,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,1.0,2,430,3.0,0.232558,0.232558,0.0,0.767442,2.302326,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,1.0,3,476,7.0,0.279412,0.279412,0.0,0.720588,5.044118,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.25,1.0,4,440,15.0,0.381818,0.381818,0.0,0.618182,9.272727,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.0,1,1054,1.0,0.137571,0.137571,0.0,0.862429,0.862429,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.0,2,430,3.0,0.297674,0.297674,0.0,0.702326,2.106977,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.0,3,476,4.0,0.264706,0.264706,0.0,0.735294,2.941176,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.0,4,440,11.0,0.2,0.2,0.0,0.8,8.8,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.25,1,1054,1.0,0.21537,0.21537,0.0,0.78463,0.78463,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.25,2,430,3.0,0.425581,0.425581,0.0,0.574419,1.723256,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.25,3,476,4.0,0.363445,0.363445,0.0,0.636555,2.546218,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.25,4,440,11.0,0.304545,0.304545,0.0,0.695455,7.65,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.5,1,1054,1.0,0.095825,0.095825,0.0,0.904175,0.904175,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.5,2,430,3.0,0.255814,0.255814,0.0,0.744186,2.232558,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.5,3,476,4.0,0.304622,0.304622,0.0,0.695378,2.781513,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.5,4,440,11.0,0.306818,0.306818,0.0,0.693182,7.625,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.75,1,1054,1.0,0.189753,0.189753,0.0,0.810247,0.810247,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.75,2,430,3.0,0.246512,0.246512,0.0,0.753488,2.260465,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.75,3,476,4.0,0.239496,0.239496,0.0,0.760504,3.042017,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,0.75,4,440,11.0,0.265909,0.265909,0.0,0.734091,8.075,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,1.0,1,1054,1.0,0.225806,0.225806,0.0,0.774194,0.774194,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,1.0,2,430,3.0,0.232558,0.232558,0.0,0.767442,2.302326,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,1.0,3,476,4.0,0.279412,0.279412,0.0,0.720588,2.882353,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.5,1.0,4,440,11.0,0.381818,0.381818,0.0,0.618182,6.8,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.0,1,1054,1.0,0.137571,0.137571,0.0,0.862429,0.862429,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.0,2,430,1.0,0.297674,0.297674,0.0,0.702326,0.702326,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.0,3,476,1.0,0.264706,0.264706,0.0,0.735294,0.735294,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.0,4,440,5.0,0.2,0.2,0.0,0.8,4.0,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.25,1,1054,1.0,0.21537,0.21537,0.0,0.78463,0.78463,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.25,2,430,1.0,0.425581,0.425581,0.0,0.574419,0.574419,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.25,3,476,1.0,0.363445,0.363445,0.0,0.636555,0.636555,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.25,4,440,5.0,0.304545,0.304545,0.0,0.695455,3.477273,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.5,1,1054,1.0,0.095825,0.095825,0.0,0.904175,0.904175,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.5,2,430,1.0,0.255814,0.255814,0.0,0.744186,0.744186,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.5,3,476,1.0,0.304622,0.304622,0.0,0.695378,0.695378,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.5,4,440,5.0,0.306818,0.306818,0.0,0.693182,3.465909,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.75,1,1054,1.0,0.189753,0.189753,0.0,0.810247,0.810247,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.75,2,430,1.0,0.246512,0.246512,0.0,0.753488,0.753488,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.75,3,476,1.0,0.239496,0.239496,0.0,0.760504,0.760504,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,0.75,4,440,5.0,0.265909,0.265909,0.0,0.734091,3.670455,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,1.0,1,1054,1.0,0.225806,0.225806,0.0,0.774194,0.774194,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,1.0,2,430,1.0,0.232558,0.232558,0.0,0.767442,0.767442,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,1.0,3,476,1.0,0.279412,0.279412,0.0,0.720588,0.720588,0.0
ledger_failure,at_least_k,parent_shared,0.25,0.75,1.0,4,440,5.0,0.381818,0.381818,0.0,0.618182,3.090909,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.0,1,1054,1.0,0.137571,0.137571,0.0,0.862429,0.862429,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.0,2,430,1.0,0.297674,0.297674,0.0,0.702326,0.702326,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.0,3,476,1.0,0.264706,0.264706,0.0,0.735294,0.735294,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.0,4,440,1.0,0.2,0.2,0.0,0.8,0.8,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.25,1,1054,1.0,0.21537,0.21537,0.0,0.78463,0.78463,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.25,2,430,1.0,0.425581,0.425581,0.0,0.574419,0.574419,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.25,3,476,1.0,0.363445,0.363445,0.0,0.636555,0.636555,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.25,4,440,1.0,0.304545,0.304545,0.0,0.695455,0.695455,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.5,1,1054,1.0,0.095825,0.095825,0.0,0.904175,0.904175,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.5,2,430,1.0,0.255814,0.255814,0.0,0.744186,0.744186,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.5,3,476,1.0,0.304622,0.304622,0.0,0.695378,0.695378,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.5,4,440,1.0,0.306818,0.306818,0.0,0.693182,0.693182,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.75,1,1054,1.0,0.189753,0.189753,0.0,0.810247,0.810247,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.75,2,430,1.0,0.246512,0.246512,0.0,0.753488,0.753488,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.75,3,476,1.0,0.239496,0.239496,0.0,0.760504,0.760504,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,0.75,4,440,1.0,0.265909,0.265909,0.0,0.734091,0.734091,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,1.0,1,1054,1.0,0.225806,0.225806,0.0,0.774194,0.774194,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,1.0,2,430,1.0,0.232558,0.232558,0.0,0.767442,0.767442,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,1.0,3,476,1.0,0.279412,0.279412,0.0,0.720588,0.720588,0.0
ledger_failure,at_least_k,parent_shared,0.25,1.0,1.0,4,440,1.0,0.381818,0.381818,0.0,0.618182,0.618182,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.0,1,1054,1.0,0.455408,0.455408,0.0,0.544592,0.544592,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.0,2,430,3.0,0.495349,0.495349,0.0,0.504651,1.513953,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.0,3,476,7.0,0.560924,0.560924,0.0,0.439076,3.073529,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.0,4,440,15.0,0.627273,0.627273,0.0,0.372727,5.590909,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.25,1,1054,1.0,0.418406,0.418406,0.0,0.581594,0.581594,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.25,2,430,3.0,0.337209,0.337209,0.0,0.662791,1.988372,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.25,3,476,7.0,0.460084,0.460084,0.0,0.539916,3.779412,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.25,4,440,15.0,0.486364,0.486364,0.0,0.513636,7.704545,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.5,1,1054,1.0,0.29981,0.29981,0.0,0.70019,0.70019,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.5,2,430,3.0,0.52093,0.52093,0.0,0.47907,1.437209,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.5,3,476,7.0,0.447479,0.447479,0.0,0.552521,3.867647,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.5,4,440,15.0,0.565909,0.565909,0.0,0.434091,6.511364,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.75,1,1054,1.0,0.481973,0.481973,0.0,0.518027,0.518027,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.75,2,430,3.0,0.532558,0.532558,0.0,0.467442,1.402326,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.75,3,476,7.0,0.481092,0.481092,0.0,0.518908,3.632353,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,0.75,4,440,15.0,0.497727,0.497727,0.0,0.502273,7.534091,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,1.0,1,1054,1.0,0.5,0.5,0.0,0.5,0.5,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,1.0,2,430,3.0,0.476744,0.476744,0.0,0.523256,1.569767,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,1.0,3,476,7.0,0.37395,0.37395,0.0,0.62605,4.382353,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.25,1.0,4,440,15.0,0.404545,0.404545,0.0,0.595455,8.931818,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.0,1,1054,1.0,0.455408,0.455408,0.0,0.544592,0.544592,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.0,2,430,3.0,0.495349,0.495349,0.0,0.504651,1.513953,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.0,3,476,4.0,0.560924,0.560924,0.0,0.439076,1.756303,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.0,4,440,11.0,0.627273,0.627273,0.0,0.372727,4.1,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.25,1,1054,1.0,0.418406,0.418406,0.0,0.581594,0.581594,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.25,2,430,3.0,0.337209,0.337209,0.0,0.662791,1.988372,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.25,3,476,4.0,0.460084,0.460084,0.0,0.539916,2.159664,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.25,4,440,11.0,0.486364,0.486364,0.0,0.513636,5.65,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.5,1,1054,1.0,0.29981,0.29981,0.0,0.70019,0.70019,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.5,2,430,3.0,0.52093,0.52093,0.0,0.47907,1.437209,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.5,3,476,4.0,0.447479,0.447479,0.0,0.552521,2.210084,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.5,4,440,11.0,0.565909,0.565909,0.0,0.434091,4.775,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.75,1,1054,1.0,0.481973,0.481973,0.0,0.518027,0.518027,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.75,2,430,3.0,0.532558,0.532558,0.0,0.467442,1.402326,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.75,3,476,4.0,0.481092,0.481092,0.0,0.518908,2.07563,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,0.75,4,440,11.0,0.497727,0.497727,0.0,0.502273,5.525,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,1.0,1,1054,1.0,0.5,0.5,0.0,0.5,0.5,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,1.0,2,430,3.0,0.476744,0.476744,0.0,0.523256,1.569767,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,1.0,3,476,4.0,0.37395,0.37395,0.0,0.62605,2.504202,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.5,1.0,4,440,11.0,0.404545,0.404545,0.0,0.595455,6.55,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.0,1,1054,1.0,0.455408,0.455408,0.0,0.544592,0.544592,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.0,2,430,1.0,0.495349,0.495349,0.0,0.504651,0.504651,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.0,3,476,1.0,0.560924,0.560924,0.0,0.439076,0.439076,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.0,4,440,5.0,0.627273,0.627273,0.0,0.372727,1.863636,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.25,1,1054,1.0,0.418406,0.418406,0.0,0.581594,0.581594,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.25,2,430,1.0,0.337209,0.337209,0.0,0.662791,0.662791,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.25,3,476,1.0,0.460084,0.460084,0.0,0.539916,0.539916,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.25,4,440,5.0,0.486364,0.486364,0.0,0.513636,2.568182,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.5,1,1054,1.0,0.29981,0.29981,0.0,0.70019,0.70019,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.5,2,430,1.0,0.52093,0.52093,0.0,0.47907,0.47907,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.5,3,476,1.0,0.447479,0.447479,0.0,0.552521,0.552521,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.5,4,440,5.0,0.565909,0.565909,0.0,0.434091,2.170455,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.75,1,1054,1.0,0.481973,0.481973,0.0,0.518027,0.518027,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.75,2,430,1.0,0.532558,0.532558,0.0,0.467442,0.467442,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.75,3,476,1.0,0.481092,0.481092,0.0,0.518908,0.518908,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,0.75,4,440,5.0,0.497727,0.497727,0.0,0.502273,2.511364,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,1.0,1,1054,1.0,0.5,0.5,0.0,0.5,0.5,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,1.0,2,430,1.0,0.476744,0.476744,0.0,0.523256,0.523256,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,1.0,3,476,1.0,0.37395,0.37395,0.0,0.62605,0.62605,0.0
ledger_failure,at_least_k,parent_shared,0.5,0.75,1.0,4,440,5.0,0.404545,0.404545,0.0,0.595455,2.977273,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.0,1,1054,1.0,0.455408,0.455408,0.0,0.544592,0.544592,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.0,2,430,1.0,0.495349,0.495349,0.0,0.504651,0.504651,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.0,3,476,1.0,0.560924,0.560924,0.0,0.439076,0.439076,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.0,4,440,1.0,0.627273,0.627273,0.0,0.372727,0.372727,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.25,1,1054,1.0,0.418406,0.418406,0.0,0.581594,0.581594,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.25,2,430,1.0,0.337209,0.337209,0.0,0.662791,0.662791,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.25,3,476,1.0,0.460084,0.460084,0.0,0.539916,0.539916,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.25,4,440,1.0,0.486364,0.486364,0.0,0.513636,0.513636,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.5,1,1054,1.0,0.29981,0.29981,0.0,0.70019,0.70019,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.5,2,430,1.0,0.52093,0.52093,0.0,0.47907,0.47907,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.5,3,476,1.0,0.447479,0.447479,0.0,0.552521,0.552521,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.5,4,440,1.0,0.565909,0.565909,0.0,0.434091,0.434091,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.75,1,1054,1.0,0.481973,0.481973,0.0,0.518027,0.518027,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.75,2,430,1.0,0.532558,0.532558,0.0,0.467442,0.467442,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.75,3,476,1.0,0.481092,0.481092,0.0,0.518908,0.518908,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,0.75,4,440,1.0,0.497727,0.497727,0.0,0.502273,0.502273,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,1.0,1,1054,1.0,0.5,0.5,0.0,0.5,0.5,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,1.0,2,430,1.0,0.476744,0.476744,0.0,0.523256,0.523256,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,1.0,3,476,1.0,0.37395,0.37395,0.0,0.62605,0.62605,0.0
ledger_failure,at_least_k,parent_shared,0.5,1.0,1.0,4,440,1.0,0.404545,0.404545,0.0,0.595455,0.595455,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.0,1,1054,1.0,0.819734,0.819734,0.0,0.180266,0.180266,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.0,2,430,3.0,0.788372,0.788372,0.0,0.211628,0.634884,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.0,3,476,7.0,0.852941,0.852941,0.0,0.147059,1.029412,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.0,4,440,15.0,0.795455,0.795455,0.0,0.204545,3.068182,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.25,1,1054,1.0,0.733397,0.733397,0.0,0.266603,0.266603,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.25,2,430,3.0,0.718605,0.718605,0.0,0.281395,0.844186,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.25,3,476,7.0,0.760504,0.760504,0.0,0.239496,1.676471,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.25,4,440,15.0,0.736364,0.736364,0.0,0.263636,3.954545,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.5,1,1054,1.0,0.828273,0.828273,0.0,0.171727,0.171727,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.5,2,430,3.0,0.706977,0.706977,0.0,0.293023,0.87907,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.5,3,476,7.0,0.80042,0.80042,0.0,0.19958,1.397059,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.5,4,440,15.0,0.806818,0.806818,0.0,0.193182,2.897727,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.75,1,1054,1.0,0.619545,0.619545,0.0,0.380455,0.380455,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.75,2,430,3.0,0.786047,0.786047,0.0,0.213953,0.64186,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.75,3,476,7.0,0.707983,0.707983,0.0,0.292017,2.044118,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,0.75,4,440,15.0,0.768182,0.768182,0.0,0.231818,3.477273,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,1.0,1,1054,1.0,0.989564,0.989564,0.0,0.010436,0.010436,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,1.0,2,430,3.0,0.734884,0.734884,0.0,0.265116,0.795349,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,1.0,3,476,7.0,0.747899,0.747899,0.0,0.252101,1.764706,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.25,1.0,4,440,15.0,0.706818,0.706818,0.0,0.293182,4.397727,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.0,1,1054,1.0,0.819734,0.819734,0.0,0.180266,0.180266,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.0,2,430,3.0,0.788372,0.788372,0.0,0.211628,0.634884,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.0,3,476,4.0,0.852941,0.852941,0.0,0.147059,0.588235,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.0,4,440,11.0,0.795455,0.795455,0.0,0.204545,2.25,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.25,1,1054,1.0,0.733397,0.733397,0.0,0.266603,0.266603,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.25,2,430,3.0,0.718605,0.718605,0.0,0.281395,0.844186,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.25,3,476,4.0,0.760504,0.760504,0.0,0.239496,0.957983,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.25,4,440,11.0,0.736364,0.736364,0.0,0.263636,2.9,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.5,1,1054,1.0,0.828273,0.828273,0.0,0.171727,0.171727,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.5,2,430,3.0,0.706977,0.706977,0.0,0.293023,0.87907,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.5,3,476,4.0,0.80042,0.80042,0.0,0.19958,0.798319,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.5,4,440,11.0,0.806818,0.806818,0.0,0.193182,2.125,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.75,1,1054,1.0,0.619545,0.619545,0.0,0.380455,0.380455,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.75,2,430,3.0,0.786047,0.786047,0.0,0.213953,0.64186,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.75,3,476,4.0,0.707983,0.707983,0.0,0.292017,1.168067,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,0.75,4,440,11.0,0.768182,0.768182,0.0,0.231818,2.55,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,1.0,1,1054,1.0,0.989564,0.989564,0.0,0.010436,0.010436,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,1.0,2,430,3.0,0.734884,0.734884,0.0,0.265116,0.795349,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,1.0,3,476,4.0,0.747899,0.747899,0.0,0.252101,1.008403,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.5,1.0,4,440,11.0,0.706818,0.706818,0.0,0.293182,3.225,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.0,1,1054,1.0,0.819734,0.819734,0.0,0.180266,0.180266,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.0,2,430,1.0,0.788372,0.788372,0.0,0.211628,0.211628,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.0,3,476,1.0,0.852941,0.852941,0.0,0.147059,0.147059,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.0,4,440,5.0,0.795455,0.795455,0.0,0.204545,1.022727,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.25,1,1054,1.0,0.733397,0.733397,0.0,0.266603,0.266603,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.25,2,430,1.0,0.718605,0.718605,0.0,0.281395,0.281395,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.25,3,476,1.0,0.760504,0.760504,0.0,0.239496,0.239496,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.25,4,440,5.0,0.736364,0.736364,0.0,0.263636,1.318182,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.5,1,1054,1.0,0.828273,0.828273,0.0,0.171727,0.171727,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.5,2,430,1.0,0.706977,0.706977,0.0,0.293023,0.293023,0.0
ledger_failure,at_least_k,parent_shared,0.75,0.75,0.5,3,476,1.0,0.80042,0.80042,0.0,0.19958,0.19958,0.0
