config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,orientation_bins,low_rows,medium_rows,high_rows,estimable_low_high,rows_per_estimable_stratum
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,1,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,526,medium,0,526,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,526,medium,0,526,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,532,medium,0,532,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,535,medium,0,535,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,535,medium,0,535,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,2,3,526,medium,0,526,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,3,7,532,medium,0,532,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,15,535,medium,0,535,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,2,3,526,medium,0,526,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,3,4,532,medium,0,532,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,11,535,medium,0,535,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,5,535,medium,0,535,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,1,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,526,medium,0,526,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,526,medium,0,526,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,532,medium,0,532,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,535,medium,0,535,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,535,medium,0,535,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,2,3,526,medium;high,0,296,230,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,3,7,532,medium;high,0,331,201,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,4,15,535,medium;high,0,312,223,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,2,3,526,medium;high,0,296,230,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,3,4,532,medium;high,0,114,418,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,4,11,535,medium;high,0,210,325,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,4,5,535,medium;high,0,17,518,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,4,1,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,2,3,526,medium;high,0,296,230,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,3,4,532,low;medium;high,10,408,114,True,532
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,5,535,low;medium;high,46,374,115,True,535
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,2,3,526,medium;high,0,296,230,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,3,4,532,medium;high,0,114,418,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,7,535,medium;high,0,312,223,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,5,535,medium;high,0,17,518,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1,1,807,low,807,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,2,1,526,low,526,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,3,1,532,low,532,0,0,False,0
steps64_targets24_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,4,1,535,low,535,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,3,7,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,4,15,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,4,11,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,3,7,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,4,15,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,4,11,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,3,4,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,4,5,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,4,7,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,3,7,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,4,15,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,4,11,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,3,7,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,4,15,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,4,11,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,499,medium,0,499,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,551,medium,0,551,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,587,medium,0,587,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,2,3,499,medium;high,0,266,233,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,3,7,551,medium;high,0,315,236,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.25,4,15,587,medium;high,0,323,264,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,2,3,499,medium;high,0,266,233,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,3,4,551,medium;high,0,86,465,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.5,4,11,587,medium;high,0,216,371,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,0.75,4,5,587,medium;high,0,15,572,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,at_least_k,1.0,4,1,587,low,587,0,0,False,0
