config_id,keying,family_semantics,threshold_fraction,joint_strata,estimable_joint_strata_count,sufficient_joint_strata_count,estimable_joint_strata_fraction,sufficient_joint_strata_fraction,estimable_rows,min_rows_per_stratum,high_bin_presence_rate,orientation_bins,coverage_sufficient_legitimate
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.15333333333333332,high;low;medium,False
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.20708333333333334,high;low;medium,False
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.09125,high;low;medium,False
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,2,2,0.5,0.5,462,25,0.10916666666666666,high;low;medium,True
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.19,high;low;medium,False
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.09125,high;low;medium,False
steps32_targets24_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.16583333333333333,high;low;medium,False
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.2225,high;low;medium,False
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.10541666666666667,high;low,False
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.25,4,2,2,0.5,0.5,496,25,0.1225,high;low;medium,True
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.20375,high;low;medium,False
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.10541666666666667,high;low,False
steps32_targets24_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.13041666666666665,high;low;medium,False
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.16083333333333333,high;low;medium,False
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.06833333333333333,high;low;medium,False
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,4,1,1,0.25,0.25,165,25,0.09625,high;low;medium,True
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.14875,high;low;medium,False
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.06833333333333333,high;low;medium,False
steps32_targets24_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.15708333333333332,high;low;medium,False
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.19833333333333333,high;low;medium,False
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.07833333333333334,high;low;medium,False
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,1,1,0.25,0.25,190,25,0.11458333333333333,high;low;medium,True
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.18583333333333332,high;low;medium,False
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.07833333333333334,high;low;medium,False
steps32_targets24_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets24_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.17625,high;low;medium,False
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.22166666666666668,high;low;medium,False
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.09583333333333334,high;low;medium,False
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,0.25,4,2,2,0.5,0.5,463,25,0.12875,high;low;medium,True
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,0.5,4,0,0,0.0,0.0,0,25,0.20458333333333334,high;low;medium,False
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,0.75,4,0,0,0.0,0.0,0,25,0.09583333333333334,high;low;medium,False
steps32_targets24_bp0.55_wj0.85,incidence_role_signed,augmented_exact_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets36_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets36_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets36_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
steps32_targets36_bp0.35_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,4,0,0,0.0,0.0,0,25,0.0,low,False
steps32_targets36_bp0.35_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,0,0,0.0,0.0,0,25,0.0,low;medium,False
