config_id,keying,family_semantics,threshold_fraction,rows,orientation_bins,bin_count,has_low,has_medium,has_high,has_low_high,support_width_classes,family_size_classes,high_bin_presence_rate
steps48_targets18_bp0.42_wj0.72,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.29555555555555557
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.4122222222222222
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.19444444444444445
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.2111111111111111
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.375
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.19444444444444445
steps48_targets18_bp0.42_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.42_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.31333333333333335
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.43666666666666665
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.22277777777777777
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.23277777777777778
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.39666666666666667
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.22277777777777777
steps48_targets18_bp0.42_wj0.85,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.2644444444444444
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.34555555555555556
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.15444444444444444
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.19
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.315
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.15444444444444444
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;7;15,0.30722222222222223
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;11,0.405
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.17277777777777778
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;5,0.22722222222222221
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;3;4;7,0.38
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1800,high;low;medium,3,True,True,True,True,1;2;3;4,1;5,0.17277777777777778
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,edge_direction_only,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;7;15,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;11,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,at_least_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.25,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;5,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.5,1800,low;medium,2,True,True,False,False,1;2;3;4,1;3;4;7,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,0.75,1800,low;medium,2,True,True,False,False,1;2;3;4,1;5,0.0
steps48_targets18_bp0.55_wj0.85,graph_cut_member_index_free,augmented_exact_k,1.0,1800,low,1,True,False,False,False,1;2;3;4,1,0.0
